run,layer,expert,out_l2_mean,sel_count,interm_max,interm_kurt,rlogit_mean,rlogit_std,rlogit_mean_res,rlogit_mean_nonres,gate_mean,gate_std
g1_temporal,1,59,0.215066,8005,2.26562,0.607958,-2.81232,0.851664,-1.69504,-2.96778,0.229575,0.19035
g1_temporal,1,60,0.235321,5403,2.125,0.288563,-3.16794,0.971984,-1.49521,-3.31824,0.277224,0.211927
g1_temporal,1,61,0.201663,6395,2.46875,0.617244,-2.72462,0.546225,-2.09027,-2.79321,0.155365,0.109159
g1_temporal,1,62,0.151265,6760,1.96875,0.361338,-2.5085,0.494404,-2.19186,-2.54492,0.138808,0.113067
g1_temporal,1,63,0.157442,6079,2.29688,0.30633,-2.55624,0.411468,-2.19687,-2.59298,0.131989,0.0982234
g1_temporal,2,0,0.357874,4417,2.48438,0.128364,-3.80929,1.10956,-1.74864,-3.95822,0.287026,0.255307
g1_temporal,2,1,0.252018,7737,2.71875,0.409209,-3.06172,0.639325,-2.52818,-3.13314,0.100665,0.0849078
g1_temporal,2,2,0.305932,8036,2.51562,0.240408,-3.09494,0.730232,-2.47973,-3.18092,0.103858,0.0884215
g1_temporal,2,3,0.363247,5187,2.71875,0.223141,-3.26215,0.742901,-2.22608,-3.3512,0.204083,0.247308
g1_temporal,2,4,0.303943,7453,2.51562,0.344825,-3.39746,1.0698,-1.87274,-3.59311,0.213088,0.202269
g1_temporal,2,5,0.332747,4775,3.17188,0.225625,-3.24519,0.776031,-2.29589,-3.31979,0.158986,0.181967
g1_temporal,2,6,0.315682,5478,2.75,0.192595,-3.26458,0.774962,-2.35496,-3.34754,0.166852,0.197328
g1_temporal,2,7,0.256627,6589,2.64062,0.105606,-3.20899,0.788565,-2.50273,-3.28793,0.136793,0.154229
g1_temporal,2,8,0.266824,5512,2.67188,0.377716,-3.27938,0.879411,-2.29021,-3.37022,0.171491,0.20562
g1_temporal,2,9,0.329431,6104,2.4375,0.0988314,-3.19668,0.627279,-2.452,-3.27317,0.176355,0.230977
g1_temporal,2,10,0.337578,5499,2.5625,0.143193,-3.47652,0.901599,-2.23863,-3.5899,0.191712,0.198643
g1_temporal,2,11,0.314263,5580,2.53125,0.143133,-3.36746,0.864143,-2.26762,-3.46982,0.188581,0.218572
g1_temporal,2,12,0.337754,5829,3,0.239909,-3.17919,0.753974,-2.3469,-3.26044,0.151468,0.193799
g1_temporal,2,13,0.35364,6975,2.78125,0.303331,-3.1263,0.756004,-2.1309,-3.24485,0.177671,0.189512
g1_temporal,2,14,0.234503,5305,3,0.317996,-3.05764,0.779966,-2.39673,-3.11585,0.139035,0.14551
g1_temporal,2,15,0.314098,6558,2.65625,0.107406,-3.71689,1.11694,-2.12453,-3.89395,0.211396,0.205519
g1_temporal,2,16,0.396696,5910,2.90625,0.262134,-3.23911,0.737716,-2.21099,-3.34101,0.189383,0.212181
g1_temporal,2,17,0.310324,8296,2.60938,0.307962,-3.16203,0.656263,-2.46511,-3.26303,0.178177,0.228566
g1_temporal,2,18,0.318083,5988,2.67188,0.135093,-3.46492,0.932826,-2.14529,-3.59762,0.22775,0.246492
g1_temporal,2,19,0.368983,9390,2.65625,0.205905,-3.25604,0.834355,-1.98763,-3.46817,0.158267,0.121246
g1_temporal,2,20,0.342187,5238,2.60938,0.202214,-3.31979,0.853075,-1.9548,-3.43837,0.256341,0.276478
g1_temporal,2,21,0.328893,7201,2.73438,0.167182,-3.22729,0.805818,-2.29557,-3.3423,0.145192,0.142101
g1_temporal,2,22,0.334322,6102,2.71875,0.113921,-3.3271,0.786061,-2.29661,-3.4329,0.192514,0.217413
g1_temporal,2,23,0.349846,7122,3,0.215793,-3.24903,0.703799,-2.35961,-3.35748,0.164124,0.188077
g1_temporal,2,24,0.253487,5034,2.65625,0.157332,-3.06059,0.703629,-2.49726,-3.10746,0.128818,0.142116
g1_temporal,2,25,0.329484,6812,2.59375,0.194566,-3.60925,1.01124,-2.23028,-3.76921,0.191924,0.205125
g1_temporal,2,26,0.259981,5613,2.4375,0.133562,-3.03346,0.649332,-2.49351,-3.08403,0.134059,0.165885
g1_temporal,2,27,0.289535,5465,2.29688,0.33162,-3.31974,0.897302,-2.32169,-3.41054,0.163963,0.191202
g1_temporal,2,28,0.36657,7940,2.32812,0.181696,-3.37245,1.00215,-2.0525,-3.55441,0.186585,0.174627
g1_temporal,2,29,0.323238,6156,2.4375,0.0983802,-3.62607,0.946839,-2.28058,-3.76555,0.167672,0.156236
g1_temporal,2,30,0.303261,6858,2.67188,0.23499,-2.98674,0.630073,-2.44241,-3.05036,0.143166,0.188116
g1_temporal,2,31,0.274161,6306,2.40625,0.119871,-3.15375,0.787134,-2.44321,-3.2294,0.119929,0.105432
g1_temporal,2,32,0.385793,7997,2.75,0.213138,-3.57406,1.1036,-1.88397,-3.80896,0.211402,0.168688
g1_temporal,2,33,0.300626,6507,2.35938,0.196927,-3.33151,0.840891,-2.27245,-3.44825,0.186153,0.185012
g1_temporal,2,34,0.328241,7206,2.8125,0.130159,-3.64957,1.13373,-2.14531,-3.8354,0.182661,0.166187
g1_temporal,2,35,0.2906,6272,2.53125,0.185184,-3.048,0.687051,-2.42,-3.11446,0.140583,0.16582
g1_temporal,2,36,0.15249,6867,2,0.0325227,-2.73351,0.384584,-2.62532,-2.74617,0.0827519,0.0463762
g1_temporal,2,37,0.330427,5341,3.1875,0.231565,-3.35232,0.811891,-2.29346,-3.44627,0.190696,0.227957
g1_temporal,2,38,0.295077,6025,2.39062,0.164447,-3.10733,0.732691,-2.36084,-3.18291,0.164337,0.204785
g1_temporal,2,39,0.348239,5967,2.57812,0.213839,-3.14084,0.690208,-2.39961,-3.21508,0.145901,0.169274
g1_temporal,2,40,0.153227,7368,2.10938,0.0820428,-2.75649,0.431605,-2.63416,-2.77199,0.0870479,0.0675632
g1_temporal,2,41,0.214195,7246,2.40625,0.450427,-3.01863,0.605957,-2.63331,-3.06653,0.105886,0.107795
g1_temporal,2,42,0.289382,4843,2.75,0.240778,-3.11638,0.674546,-2.40825,-3.17288,0.150132,0.173494
g1_temporal,2,43,0.29382,5981,3.375,0.380964,-3.01107,0.611975,-2.42825,-3.06961,0.163196,0.223239
g1_temporal,2,44,0.32343,5675,2.57812,0.207939,-3.41259,0.89571,-2.19087,-3.52842,0.213585,0.242617
g1_temporal,2,45,0.371383,4672,2.46875,0.20917,-3.79158,1.01187,-1.93392,-3.93417,0.23354,0.23444
g1_temporal,2,46,0.37722,6049,2.90625,0.238192,-3.25389,0.677948,-2.26571,-3.35437,0.207373,0.259541
g1_temporal,2,47,0.324244,4973,3.14062,0.430354,-3.14291,0.747775,-2.27905,-3.21385,0.171077,0.199026
g1_temporal,2,48,0.295913,5386,2.78125,0.17989,-3.34355,0.779806,-2.32637,-3.43463,0.176054,0.207075
g1_temporal,2,49,0.305601,6772,2.67188,0.192983,-3.07382,0.680786,-2.42304,-3.14882,0.141485,0.168691
g1_temporal,2,50,0.381729,2800,2.59375,0.113393,-4.09705,1.13201,-1.68608,-4.20466,0.280397,0.269866
g1_temporal,2,51,0.324253,5312,2.64062,0.172619,-3.36945,0.853461,-2.24974,-3.46822,0.183703,0.190823
g1_temporal,2,52,0.388524,7105,3.40625,0.165711,-3.20232,0.844363,-1.95816,-3.3536,0.201684,0.206936
g1_temporal,2,53,0.309648,4822,2.40625,0.150196,-3.5911,1.00646,-2.211,-3.70071,0.187345,0.196984
g1_temporal,2,54,0.267736,7082,2.8125,0.176042,-3.07887,0.744894,-2.49783,-3.14927,0.130915,0.153781
g1_temporal,2,55,0.252171,5351,2.51562,0.111821,-3.12491,0.700047,-2.49986,-3.18048,0.118628,0.122922
g1_temporal,2,56,0.2884,5624,2.60938,0.111075,-3.2033,0.743562,-2.43166,-3.27573,0.153172,0.194176
g1_temporal,2,57,0.262345,5633,2.5625,0.159179,-2.97708,0.52663,-2.59591,-3.01292,0.124883,0.182467
g1_temporal,2,58,0.339108,4662,2.98438,0.122665,-3.58505,0.963618,-2.15846,-3.69431,0.190147,0.211677
g1_temporal,2,59,0.324193,8353,2.45312,0.277597,-3.08085,0.772441,-2.2122,-3.20774,0.150814,0.147917
g1_temporal,2,60,0.331198,5712,2.71875,0.151473,-3.35168,0.873133,-2.24874,-3.45699,0.182775,0.205802
g1_temporal,2,61,0.297978,6233,2.5625,0.15303,-3.3572,0.759223,-2.48102,-3.44929,0.12862,0.124919
g1_temporal,2,62,0.290927,5929,2.51562,0.0986258,-3.42506,1.0257,-2.19383,-3.54753,0.184187,0.194043
g1_temporal,2,63,0.292899,4986,2.57812,0.212549,-3.14066,0.782199,-2.36463,-3.20457,0.148806,0.169735
g1_temporal,3,0,0.410969,6203,3.125,0.140613,-3.18552,0.736722,-2.21909,-3.28655,0.168793,0.164165
g1_temporal,3,1,0.373681,5167,2.89062,0.205636,-3.19831,0.752223,-2.20338,-3.28347,0.171777,0.189463
g1_temporal,3,2,0.3807,8104,2.75,0.151761,-3.33859,0.935031,-2.0489,-3.52058,0.14711,0.114136
g1_temporal,3,3,0.394636,6278,2.96875,0.102892,-3.10084,0.69211,-2.17697,-3.19872,0.172409,0.159281
g1_temporal,3,4,0.35408,5448,3.25,0.177583,-3.115,0.720016,-2.20293,-3.1977,0.169342,0.180221
g1_temporal,3,5,0.425675,5803,2.95312,0.221008,-3.08661,0.609639,-2.18282,-3.17442,0.185088,0.187051
g1_temporal,3,6,0.368586,4584,2.76562,0.14519,-3.35273,0.857234,-1.90085,-3.46192,0.229465,0.221539
g1_temporal,3,7,0.388903,5962,3.42188,0.318657,-3.20336,0.800548,-2.05075,-3.31871,0.188918,0.182116
g1_temporal,3,8,0.354439,5478,3.125,0.200976,-3.06672,0.625012,-2.32399,-3.13446,0.143858,0.147802
g1_temporal,3,9,0.359382,4667,3.14062,0.284336,-3.29198,0.809363,-2.09758,-3.38356,0.138245,0.0961736
g1_temporal,3,10,0.338197,6467,2.65625,0.167374,-3.15799,0.842327,-2.14087,-3.26935,0.171488,0.156731
g1_temporal,3,11,0.326076,6381,2.375,0.0406296,-3.04926,0.656379,-2.1795,-3.14309,0.130372,0.093298
g1_temporal,3,12,0.386332,5527,2.96875,0.131095,-3.00017,0.651928,-2.11796,-3.08142,0.190356,0.201521
g1_temporal,3,13,0.39588,5327,3.0625,0.142785,-3.09234,0.651002,-2.20272,-3.17105,0.166576,0.16954
g1_temporal,3,14,0.388629,5951,2.82812,0.148561,-3.21686,0.749997,-2.23484,-3.31493,0.168942,0.169862
g1_temporal,3,15,0.362172,5290,3.125,0.129679,-3.27076,0.843561,-2.14821,-3.36932,0.179684,0.178662
g1_temporal,3,16,0.371011,5061,2.82812,0.182392,-3.1629,0.785321,-2.1741,-3.24565,0.17311,0.1832
g1_temporal,3,17,0.398876,6313,3.5,0.207624,-3.05816,0.603358,-2.30247,-3.13872,0.163353,0.172691
g1_temporal,3,18,0.366187,7516,2.82812,0.131732,-3.05902,0.715999,-1.94039,-3.20393,0.177441,0.132925
g1_temporal,3,19,0.369945,6858,2.70312,0.11312,-3.19371,0.724828,-2.30886,-3.29713,0.15216,0.13383
g1_temporal,3,20,0.385176,6406,3.125,0.19598,-3.1743,0.781824,-2.13902,-3.28646,0.176572,0.168686
g1_temporal,3,21,0.322334,6038,2.60938,0.150108,-3.29563,0.927151,-2.17043,-3.40982,0.16721,0.152522
g1_temporal,3,22,0.364228,6912,2.67188,0.149645,-3.11715,0.737656,-2.23533,-3.22112,0.164821,0.172829
g1_temporal,3,23,0.33813,6642,2.5625,0.188397,-2.96974,0.687563,-2.2517,-3.05071,0.155195,0.149944
g1_temporal,3,24,0.397363,5938,2.75,0.189203,-3.14692,0.759893,-2.08619,-3.2526,0.184581,0.171085
g1_temporal,3,25,0.301779,6538,2.46875,0.0977792,-2.98328,0.615769,-2.38752,-3.0493,0.125143,0.103915
g1_temporal,3,26,0.379534,6099,3.04688,0.131037,-2.98479,0.59042,-2.24191,-3.06102,0.167844,0.177374
g1_temporal,3,27,0.350191,5353,2.95312,0.357037,-3.23912,0.817579,-2.16342,-3.3348,0.187319,0.193836
g1_temporal,3,28,0.344738,5986,2.8125,0.321631,-3.22497,0.832134,-1.97433,-3.35069,0.199862,0.19057
g1_temporal,3,29,0.325126,5613,2.65625,0.142957,-2.94268,0.551412,-2.39836,-2.99367,0.113533,0.073104
g1_temporal,3,30,0.417681,6870,3.53125,0.261295,-3.261,0.795624,-2.07161,-3.40028,0.186203,0.155407
g1_temporal,3,31,0.373835,4102,2.54688,0.0831091,-3.42077,0.803069,-2.13059,-3.50692,0.159668,0.125247
g1_temporal,3,32,0.348059,5286,2.84375,0.217842,-2.96757,0.69211,-2.23787,-3.03159,0.14769,0.155514
g1_temporal,3,33,0.397243,5883,2.95312,0.248208,-3.1752,0.780835,-2.16455,-3.27487,0.202704,0.207854
g1_temporal,3,34,0.330847,5758,2.875,0.580345,-3.19161,0.841269,-2.09525,-3.29722,0.202337,0.210952
g1_temporal,3,35,0.350477,7947,2.8125,0.248526,-3.07107,0.655559,-2.29427,-3.17827,0.12944,0.0975328
g1_temporal,3,36,0.346772,6729,2.79688,0.153306,-3.17447,0.741442,-2.22472,-3.28314,0.159239,0.147976
g1_temporal,3,37,0.348247,5016,2.65625,0.105058,-3.14628,0.695435,-2.16271,-3.2278,0.176287,0.179634
g1_temporal,3,38,0.369153,6546,2.85938,0.164593,-3.20725,0.77836,-2.0694,-3.33352,0.193471,0.177716
g1_temporal,3,39,0.374924,6349,2.79688,0.148967,-3.248,0.768105,-2.18604,-3.36191,0.177616,0.178596
g1_temporal,3,40,0.395988,5004,2.78125,0.14302,-3.05022,0.695267,-2.01073,-3.13615,0.170435,0.170149
g1_temporal,3,41,0.347648,8635,2.46875,0.0695556,-3.05689,0.752654,-2.05463,-3.20898,0.134651,0.076699
g1_temporal,3,42,0.405686,6131,2.92188,0.140241,-3.1186,0.714929,-2.0817,-3.22562,0.194661,0.172683
g1_temporal,3,43,0.197452,7424,2.1875,0.0645858,-2.65439,0.395989,-2.45023,-2.68047,0.105686,0.0567157
g1_temporal,3,44,0.311779,5818,3.28125,0.201408,-2.97014,0.684471,-2.28933,-3.03647,0.142099,0.148453
g1_temporal,3,45,0.372428,6212,2.53125,0.0896555,-3.7099,1.14784,-1.95398,-3.89377,0.181969,0.147792
g1_temporal,3,46,0.345104,6232,3.0625,0.181249,-3.33895,0.939922,-2.0927,-3.46992,0.19294,0.186597
g1_temporal,3,47,0.352856,4150,2.60938,0.140683,-3.18015,0.778364,-2.06539,-3.25551,0.170527,0.158461
g1_temporal,3,48,0.321862,6512,2.48438,0.160404,-3.0724,0.793433,-2.17813,-3.17106,0.16893,0.152497
g1_temporal,3,49,0.357508,4825,3.0625,0.209326,-3.67216,1.01319,-1.55261,-3.84061,0.273143,0.212503
g1_temporal,3,50,0.300749,7205,3.0625,0.233345,-2.97688,0.733734,-2.27749,-3.06327,0.146901,0.143916
g1_temporal,3,51,0.366807,6123,2.6875,0.112272,-3.31546,0.826392,-2.23034,-3.42729,0.144341,0.120775
g1_temporal,3,52,0.347046,7692,2.6875,0.0828292,-3.26863,0.825798,-2.18092,-3.41327,0.155811,0.12914
g1_temporal,3,53,0.246262,7772,2.53125,0.231692,-2.67741,0.433852,-2.37766,-2.71774,0.1106,0.0944035
g1_temporal,3,54,0.364121,5979,2.70312,0.123397,-3.02623,0.681909,-2.19174,-3.11,0.168472,0.17216
g1_temporal,3,55,0.407286,5472,2.84375,0.0883916,-3.18663,0.726276,-2.1617,-3.28,0.183901,0.191671
g1_temporal,3,56,0.353358,6272,2.57812,0.120311,-3.14523,0.704903,-2.355,-3.22886,0.140567,0.140425
g1_temporal,3,57,0.201736,6530,2.57812,0.0434313,-2.71447,0.415613,-2.52962,-2.73492,0.0947362,0.0594474
g1_temporal,3,58,0.261098,7968,2.5,0.11914,-2.79307,0.527598,-2.35502,-2.8537,0.114208,0.0655193
g1_temporal,3,59,0.33904,5687,2.60938,0.175425,-3.03188,0.655872,-2.18666,-3.11219,0.175984,0.175051
g1_temporal,3,60,0.683493,6507,3.53125,0.677197,-3.3958,1.10433,-1.40264,-3.61551,0.309541,0.233226
g1_temporal,3,61,0.346849,6971,2.70312,0.0904424,-3.15774,0.795846,-2.08429,-3.28552,0.165217,0.133653
g1_temporal,3,62,0.323425,5381,2.95312,0.0877955,-3.02658,0.638267,-2.14845,-3.10513,0.166142,0.152925
g1_temporal,3,63,0.381478,6318,3.10938,0.176055,-3.37751,0.863502,-1.87215,-3.53812,0.205469,0.163824
g1_temporal,4,0,0.317233,4352,2.51562,0.0525249,-2.77547,0.451177,-2.33167,-2.80704,0.10619,0.050033
g1_temporal,4,1,0.423961,5959,3.0625,0.182341,-3.01872,0.631854,-2.06656,-3.11395,0.17467,0.151456
g1_temporal,4,2,0.442718,6854,3.10938,0.0582964,-3.35284,0.91438,-1.86289,-3.52686,0.185194,0.156046
g1_temporal,4,3,0.490532,6217,3,0.568948,-3.08333,0.77697,-1.77598,-3.22035,0.215216,0.198326
g1_temporal,4,4,0.321838,9567,2.40625,0.0858672,-2.87889,0.649141,-2.07528,-3.01625,0.155899,0.12813
g1_temporal,4,5,0.341654,5143,2.60938,0.087247,-3.15965,0.829868,-2.02202,-3.25653,0.185891,0.167896
g1_temporal,4,6,0.281159,6679,2.64062,0.117176,-2.89883,0.583581,-2.32845,-2.96355,0.132175,0.10427
g1_temporal,4,7,0.343035,6432,2.59375,0.114995,-3.04906,0.733715,-1.95809,-3.16779,0.183659,0.146353
g1_temporal,4,8,0.349612,5953,2.59375,0.204592,-2.97205,0.626796,-2.22485,-3.0467,0.148252,0.124267
g1_temporal,4,9,0.498133,6259,2.95312,0.209584,-3.15805,0.685211,-2.06186,-3.27379,0.190594,0.169745
g1_temporal,4,10,0.295521,6956,2.48438,0.339781,-2.89488,0.571311,-2.30013,-2.9655,0.130345,0.109089
g1_temporal,4,11,0.244438,6890,2.21875,0.0515692,-2.65104,0.381979,-2.36976,-2.68409,0.108779,0.0508114
g1_temporal,4,12,0.414221,5650,3.20312,0.0859251,-3.11735,0.727297,-1.99808,-3.22295,0.194768,0.169928
g1_temporal,4,13,0.421055,6505,2.78125,0.179533,-3.29211,0.816565,-2.07578,-3.42615,0.173342,0.142918
g1_temporal,4,14,0.422839,6261,2.53125,0.157677,-3.17391,0.793656,-1.96322,-3.3018,0.183662,0.157053
g1_temporal,4,15,0.426264,5392,2.75,0.209155,-3.51367,0.926824,-1.78707,-3.66846,0.211504,0.163942
g1_temporal,4,16,0.386752,7420,2.90625,0.108384,-2.87831,0.558484,-2.10458,-2.9771,0.144606,0.0896002
g1_temporal,4,17,0.328693,6055,2.78125,0.258902,-3.05541,0.683066,-1.95193,-3.16774,0.189542,0.158064
g1_temporal,4,18,0.430827,6284,2.59375,0.123878,-3.01844,0.740801,-2.01723,-3.12462,0.181432,0.150388
g1_temporal,4,19,0.443869,6062,3.23438,0.159548,-3.04736,0.680531,-2.03021,-3.15104,0.180404,0.160516
g1_temporal,4,20,0.451548,5380,2.98438,0.327859,-3.04051,0.614003,-2.08919,-3.12559,0.188901,0.19088
g1_temporal,4,21,0.36057,6513,2.65625,0.140251,-2.84932,0.548313,-2.23844,-2.91673,0.151897,0.147795
g1_temporal,4,22,0.456079,5375,4.40625,0.613893,-3.16755,0.718992,-1.97327,-3.27425,0.213489,0.201499
g1_temporal,4,23,0.426721,6030,3.51562,0.150322,-3.19338,0.805511,-2.01964,-3.31232,0.190213,0.170673
g1_temporal,4,24,0.468895,6098,3.04688,0.193904,-3.05062,0.663229,-2.07757,-3.15044,0.173761,0.172827
g1_temporal,4,25,0.308998,5559,2.625,0.149551,-3.09605,0.716747,-2.17988,-3.18097,0.152289,0.115748
g1_temporal,4,26,0.324144,7712,2.85938,0.149536,-2.93781,0.623839,-2.29284,-3.02383,0.133197,0.114908
g1_temporal,4,27,0.375367,5505,2.82812,0.241412,-3.02531,0.689878,-2.16567,-3.10414,0.157433,0.148821
g1_temporal,4,28,0.410153,5025,2.71875,0.152228,-3.08607,0.783839,-1.89279,-3.18516,0.216522,0.210815
g1_temporal,4,29,0.320582,6519,2.57812,0.190146,-3.01603,0.735202,-2.07709,-3.11974,0.173015,0.144267
g1_temporal,4,30,0.299207,5546,2.79688,0.167619,-2.86444,0.560118,-2.31494,-2.91524,0.133717,0.116593
g1_temporal,4,31,0.342366,7384,2.42188,0.223675,-2.92118,0.57388,-2.25788,-3.0054,0.128899,0.101368
g1_temporal,4,32,0.363345,6614,2.85938,0.191975,-3.11837,0.663966,-2.28323,-3.21211,0.140681,0.115134
g1_temporal,4,33,0.365574,6030,3.01562,0.159943,-2.95187,0.649516,-2.10657,-3.03753,0.174435,0.16054
g1_temporal,4,34,0.428321,5397,2.89062,0.142507,-3.17509,0.725202,-2.05781,-3.27536,0.175111,0.169118
g1_temporal,4,35,0.329318,6053,2.73438,0.212615,-2.80481,0.538532,-2.21333,-2.865,0.161188,0.169807
g1_temporal,4,36,0.335417,7327,2.6875,0.0932663,-2.88664,0.595411,-2.22497,-2.96993,0.151663,0.12213
g1_temporal,4,37,0.368133,5588,2.71875,0.145154,-3.24943,0.871254,-2.02107,-3.36393,0.172127,0.140048
g1_temporal,4,38,0.350427,9968,3.35938,0.188772,-2.94998,0.701962,-1.95977,-3.1276,0.155051,0.0838648
g1_temporal,4,39,0.409641,5243,3.125,0.188919,-3.1697,0.773235,-2.04523,-3.26748,0.18951,0.173371
g1_temporal,4,40,0.35248,7496,3.04688,0.181859,-2.95793,0.666524,-2.06368,-3.07343,0.150908,0.0962221
g1_temporal,4,41,0.408919,5934,2.71875,0.0924576,-3.07701,0.730318,-1.98781,-3.18545,0.16488,0.113336
g1_temporal,4,42,0.367138,5798,2.64062,0.170358,-3.13505,0.714742,-2.09743,-3.23576,0.174526,0.151625
g1_temporal,4,43,0.41178,4859,3.04688,0.177996,-3.10355,0.672244,-2.14889,-3.18,0.155386,0.137995
g1_temporal,4,44,0.405442,4838,3,0.222012,-2.87353,0.548689,-2.26381,-2.92213,0.141714,0.146444
g1_temporal,4,45,0.35243,6321,2.64062,0.124548,-3.25362,0.865942,-2.03503,-3.38371,0.169159,0.133981
g1_temporal,4,46,0.355651,6190,2.54688,0.120028,-2.951,0.558483,-2.31667,-3.01716,0.138961,0.129701
g1_temporal,4,47,0.421186,5060,2.95312,0.132716,-3.26013,0.79579,-1.95358,-3.36945,0.205811,0.184189
g1_temporal,4,48,0.354552,6682,3.01562,0.325699,-3.1134,0.709587,-2.14001,-3.22391,0.169676,0.147061
g1_temporal,4,49,0.37543,6140,2.5625,0.129877,-3.1348,0.695801,-2.14467,-3.23715,0.164204,0.1301
g1_temporal,4,50,0.3038,6099,2.9375,0.100586,-2.91463,0.540437,-2.35091,-2.97247,0.123124,0.0845766
g1_temporal,4,51,0.336728,6510,2.79688,0.152035,-3.01152,0.614351,-2.28041,-3.09215,0.145181,0.123534
g1_temporal,4,52,0.459438,6065,2.59375,0.117838,-3.13018,0.759857,-1.81291,-3.26452,0.200412,0.139652
g1_temporal,4,53,0.402102,5017,3.14062,0.346388,-2.92422,0.598081,-2.1421,-2.98906,0.160473,0.164537
g1_temporal,4,54,0.405442,3964,2.6875,0.157176,-3.08027,0.652862,-2.13098,-3.14138,0.150877,0.120903
g1_temporal,4,55,0.369312,6164,2.90625,0.506465,-2.87475,0.569451,-2.07067,-2.95823,0.179494,0.170871
g1_temporal,4,56,0.336328,5788,2.65625,0.147755,-3.14251,0.724513,-2.10513,-3.24301,0.169815,0.133574
g1_temporal,4,57,0.371545,7242,2.71875,0.115413,-2.94252,0.663001,-1.89179,-3.07306,0.188031,0.128177
g1_temporal,4,58,0.422811,6083,2.89062,0.23458,-3.06308,0.634717,-2.20466,-3.15091,0.15526,0.136226
g1_temporal,4,59,0.455235,5031,3.60938,0.280584,-3.31466,0.872075,-1.87514,-3.43435,0.214907,0.18869
g1_temporal,4,60,0.358721,7043,2.48438,0.0988317,-3.19039,0.756767,-2.04706,-3.32806,0.167937,0.112937
g1_temporal,4,61,0.359356,6537,2.8125,0.12112,-3.24167,0.816513,-1.96604,-3.38301,0.190396,0.153949
g1_temporal,4,62,0.370704,4533,2.875,0.203136,-3.36279,0.891289,-1.82176,-3.4773,0.223907,0.190068
g1_temporal,4,63,0.326238,6066,2.5625,0.139435,-2.87119,0.53778,-2.30503,-2.92894,0.127965,0.0959666
g1_temporal,5,0,0.486696,6921,3.0625,0.317512,-2.81751,0.59155,-2.11042,-2.90101,0.139972,0.0810613
g1_temporal,5,1,0.572752,5769,4.28125,0.414858,-2.71607,0.529254,-2.03857,-2.78147,0.166251,0.134998
g1_temporal,5,2,0.565909,6079,3.75,0.262685,-2.97137,0.713911,-1.82597,-3.08848,0.231413,0.202568
g1_temporal,5,3,0.422046,5297,2.75,0.0984063,-2.81893,0.594721,-2.13219,-2.87932,0.154471,0.135128
g1_temporal,5,4,0.453677,5136,2.82812,0.168353,-2.96119,0.662015,-2.06284,-3.03758,0.153776,0.097269
g1_temporal,5,5,0.478995,4827,2.59375,0.106506,-3.21058,0.903531,-1.58822,-3.33958,0.267537,0.203396
g1_temporal,5,6,0.385302,6546,3.15625,0.0389169,-2.65516,0.455955,-2.20994,-2.70457,0.136969,0.0970002
g1_temporal,5,7,0.471142,5120,2.875,0.105437,-3.06542,0.7574,-1.97579,-3.15776,0.178482,0.158152
g1_temporal,5,8,0.501607,5554,3.5,0.25887,-2.9557,0.685621,-1.90727,-3.05278,0.190948,0.152265
g1_temporal,5,9,0.434892,6010,3.21875,0.208226,-2.78267,0.599164,-2.08894,-2.85271,0.155192,0.12105
g1_temporal,5,10,0.427982,6208,2.8125,0.169457,-2.74946,0.598713,-2.05354,-2.82228,0.166716,0.152968
g1_temporal,5,11,0.437654,4939,3.42188,0.145265,-2.95427,0.67938,-2.00142,-3.03193,0.16896,0.122288
g1_temporal,5,12,0.386728,6866,2.76562,0.193836,-2.80204,0.574451,-2.11032,-2.88299,0.169263,0.140471
g1_temporal,5,13,0.476226,5168,3.48438,0.141522,-2.90208,0.640739,-1.96942,-2.98192,0.172554,0.145257
g1_temporal,5,14,0.44623,6386,2.98438,0.150873,-2.96908,0.666856,-1.99641,-3.0741,0.174605,0.118493
g1_temporal,5,15,0.520334,6236,3.03125,0.172019,-3.13952,0.853994,-1.81635,-3.27866,0.221458,0.18215
g1_temporal,5,16,0.458616,8380,2.6875,0.150975,-2.68173,0.544513,-2.03286,-2.77686,0.150368,0.101965
g1_temporal,5,17,0.398795,5601,3,0.060087,-2.80306,0.548769,-2.20591,-2.85887,0.130357,0.0729629
g1_temporal,5,18,0.403357,6802,2.78125,0.160113,-2.79916,0.567781,-2.17959,-2.87091,0.145856,0.11558
g1_temporal,5,19,0.287032,5551,3.04688,0.151369,-2.55512,0.40629,-2.30995,-2.57781,0.114294,0.0630852
g1_temporal,5,20,0.334447,7893,2.89062,0.170017,-2.57258,0.430553,-2.27188,-2.61376,0.116014,0.0543904
g1_temporal,5,21,0.509827,5587,3.1875,0.195953,-3.16422,0.803102,-1.75913,-3.29517,0.228962,0.168241
g1_temporal,5,22,0.431031,7398,2.96875,0.302077,-2.85305,0.656116,-2.0663,-2.95316,0.147591,0.109802
g1_temporal,5,23,0.489883,6404,3.0625,0.165822,-2.89136,0.702955,-1.7846,-3.01122,0.187731,0.131975
g1_temporal,5,24,0.420143,6056,2.73438,0.117649,-2.99428,0.783888,-1.93005,-3.10264,0.198733,0.156012
g1_temporal,5,25,0.49493,5773,2.95312,0.170265,-2.9849,0.683176,-2.02211,-3.07791,0.16702,0.120596
g1_temporal,5,26,0.386838,6829,3.3125,0.708912,-2.73541,0.463515,-2.32521,-2.78312,0.121092,0.0837559
