label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,133,static,9594,15985.5,0.8768
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,134,weighted,12895,15238.5,0.9274
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,134,static,12895,15980.9,0.9111
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,135,weighted,12435,15113.1,0.9265
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,135,static,12435,15983.3,0.8727
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,136,weighted,12997,12747.2,0.8803
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,136,static,12997,15990.9,0.8994
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,137,weighted,10419,15406.3,0.8826
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,137,static,10419,15980.9,0.9078
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,138,weighted,13707,15384.0,0.9098
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,138,static,13707,15982.5,0.9333
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,139,weighted,10893,14601.6,0.8272
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,139,static,10893,15986.7,0.8494
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,140,weighted,12983,15602.0,0.9047
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,140,static,12983,15986.1,0.933
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,141,weighted,13090,15746.0,0.9285
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,141,static,13090,15984.3,0.9095
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,142,weighted,13493,14973.4,0.8851
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,142,static,13493,15986.8,0.9126
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,143,weighted,13346,15337.9,0.9437
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,143,static,13346,15982.9,0.908
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,144,weighted,11328,15630.4,0.8772
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,144,static,11328,15974.6,0.8811
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,145,weighted,14018,13590.6,0.9436
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,145,static,14018,15986.1,0.8934
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,146,weighted,12039,15309.9,0.9473
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,146,static,12039,15982.0,0.863
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,147,weighted,12392,15873.3,0.9206
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,147,static,12392,15979.3,0.8709
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,148,weighted,14096,14923.6,0.8793
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,148,static,14096,15987.5,0.8788
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,149,weighted,13694,15017.4,0.9541
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,149,static,13694,15976.2,0.8884
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,150,weighted,11835,14695.9,0.9295
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,150,static,11835,15986.1,0.9133
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,151,weighted,12262,15258.2,0.865
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,151,static,12262,15985.7,0.8854
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,152,weighted,12321,15596.6,0.9096
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,152,static,12321,15984.7,0.8742
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,153,weighted,11117,15484.8,0.9227
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,153,static,11117,15982.6,0.9093
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,154,weighted,13706,15459.6,0.8957
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,154,static,13706,15979.0,0.8673
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,155,weighted,12106,14408.0,0.9302
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,155,static,12106,15989.9,0.8805
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,156,weighted,11349,15540.7,0.9229
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,156,static,11349,15982.1,0.9087
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,157,weighted,13002,15259.2,0.9307
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,157,static,13002,15980.8,0.873
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,158,weighted,12493,15387.9,0.9498
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,158,static,12493,15983.5,0.938
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,159,weighted,13803,14763.8,0.9294
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,159,static,13803,15992.3,0.893
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,160,weighted,12854,14748.9,0.9172
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,160,static,12854,15986.0,0.8676
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,161,weighted,11849,15188.8,0.9082
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,161,static,11849,15986.5,0.9144
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,162,weighted,10147,15680.1,0.8898
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,162,static,10147,15976.8,0.86
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,163,weighted,12405,15508.2,0.87
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,163,static,12405,15978.4,0.887
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,164,weighted,12714,14828.9,0.9106
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,164,static,12714,15987.7,0.9106
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,165,weighted,13280,14905.8,0.9224
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,165,static,13280,15980.6,0.9326
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,166,weighted,9052,15552.5,0.8825
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,166,static,9052,15988.4,0.8825
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,167,weighted,11253,15701.5,0.9012
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,167,static,11253,15981.4,0.8954
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,168,weighted,12522,15454.6,0.9245
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,168,static,12522,15986.2,0.9428
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,169,weighted,13306,15207.2,0.9193
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,169,static,13306,15983.9,0.8873
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,170,weighted,12537,15460.6,0.8967
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,170,static,12537,15987.3,0.9298
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,171,weighted,12940,15341.0,0.9063
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,171,static,12940,15991.9,0.9255
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,172,weighted,13769,15346.5,0.9278
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,172,static,13769,15983.5,0.9163
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,173,weighted,11334,15201.6,0.9077
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,173,static,11334,15989.2,0.9163
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,174,weighted,14298,15261.1,0.926
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,174,static,14298,15986.1,0.8973
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,175,weighted,11030,15652.1,0.9248
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,175,static,11030,15980.9,0.8633
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,176,weighted,12958,13054.0,0.9224
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,176,static,12958,15981.4,0.9058
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,177,weighted,11206,15418.4,0.9408
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,177,static,11206,15989.8,0.9107
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,178,weighted,11334,14139.8,0.9344
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,178,static,11334,15989.8,0.895
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,179,weighted,12432,15554.8,0.9413
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,179,static,12432,15986.1,0.8925
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,180,weighted,10395,15716.1,0.8632
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,180,static,10395,15977.4,0.8966
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,181,weighted,14825,15062.5,0.949
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,181,static,14825,15985.5,0.913
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,182,weighted,10078,15433.9,0.9202
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,182,static,10078,15979.2,0.8828
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,183,weighted,11035,15084.9,0.9245
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,183,static,11035,15984.4,0.9098
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,184,weighted,11933,15523.1,0.8666
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,184,static,11933,15988.9,0.9024
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,185,weighted,11899,15157.4,0.8783
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,185,static,11899,15986.0,0.9232
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,186,weighted,11084,15715.3,0.8855
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,186,static,11084,15985.9,0.9053
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,187,weighted,13983,15315.5,0.9012
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,187,static,13983,15985.7,0.9062
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,188,weighted,10833,14631.4,0.9357
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,188,static,10833,15974.2,0.9084
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,189,weighted,15320,14695.2,0.8639
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,189,static,15320,15974.8,0.9106
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,190,weighted,12835,15160.4,0.9187
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,190,static,12835,15979.7,0.8762
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,191,weighted,12900,15141.8,0.9268
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,2,191,static,12900,15992.4,0.896
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,0,weighted,11718,15104.6,0.9035
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,0,static,11718,15983.0,0.9302
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,1,weighted,13300,14115.7,0.945
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,1,static,13300,15983.9,0.8898
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,2,weighted,12074,13662.2,0.9296
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,2,static,12074,15970.2,0.9032
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,3,weighted,13123,15242.9,0.9234
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,3,static,13123,15986.0,0.8886
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,4,weighted,10984,15436.9,0.9126
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,4,static,10984,15984.3,0.8989
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,5,weighted,12696,13125.2,0.9366
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,5,static,12696,15984.8,0.9256
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,6,weighted,11596,14661.0,0.9146
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,6,static,11596,15971.5,0.8925
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,7,weighted,12021,13799.5,0.9221
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,7,static,12021,15982.9,0.8325
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,8,weighted,12582,12575.2,0.9192
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,8,static,12582,15975.7,0.9059
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,9,weighted,13004,14803.1,0.8885
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,9,static,13004,15984.6,0.897
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,10,weighted,15195,14953.4,0.9415
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,10,static,15195,15986.4,0.8539
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,11,weighted,12714,14493.5,0.9398
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,11,static,12714,15985.8,0.8999
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,12,weighted,12783,14391.7,0.9273
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,12,static,12783,15978.5,0.861
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,13,weighted,12032,15549.7,0.9115
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,13,static,12032,15983.9,0.9325
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,14,weighted,13878,13677.5,0.9248
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,14,static,13878,15981.5,0.8765
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,15,weighted,12212,13926.1,0.8717
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,15,static,12212,15987.7,0.8768
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,16,weighted,13679,14778.7,0.8827
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,16,static,13679,15978.8,0.8972
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,17,weighted,10333,14205.0,0.9101
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,17,static,10333,15985.7,0.9009
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,18,weighted,10455,13740.6,0.903
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,18,static,10455,15976.4,0.9035
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,19,weighted,11744,13608.5,0.9157
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,19,static,11744,15975.5,0.8573
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,20,weighted,10905,15666.1,0.8836
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,20,static,10905,15981.1,0.8731
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,21,weighted,12484,14737.2,0.95
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,21,static,12484,15986.0,0.9162
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,22,weighted,11761,14892.8,0.9411
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,22,static,11761,15984.1,0.8974
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,23,weighted,12406,10433.5,0.8407
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,23,static,12406,15987.0,0.906
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,24,weighted,12009,15019.9,0.9466
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,24,static,12009,15984.5,0.9089
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,25,weighted,11531,14489.9,0.9287
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,25,static,11531,15981.2,0.8789
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,26,weighted,11661,14496.8,0.9325
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,26,static,11661,15986.4,0.8916
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,27,weighted,13270,15147.3,0.9376
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,27,static,13270,15985.9,0.8567
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,28,weighted,12027,14316.9,0.9289
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,28,static,12027,15983.7,0.9215
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,29,weighted,11998,14974.1,0.9235
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,29,static,11998,15971.6,0.8894
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,30,weighted,9793,14530.7,0.9378
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,30,static,9793,15982.2,0.9188
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,31,weighted,10982,14320.2,0.903
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,31,static,10982,15984.9,0.9004
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,32,weighted,12841,14208.5,0.9287
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,32,static,12841,15984.2,0.9128
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,33,weighted,12110,14410.7,0.9493
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,33,static,12110,15980.2,0.8988
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,34,weighted,12231,13017.1,0.9288
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,34,static,12231,15977.7,0.8824
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,35,weighted,12506,14874.1,0.884
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,35,static,12506,15981.8,0.8954
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,36,weighted,11312,13228.2,0.879
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,36,static,11312,15985.7,0.9099
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,37,weighted,13005,13784.6,0.9503
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,37,static,13005,15981.3,0.8914
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,38,weighted,13442,14887.1,0.9266
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,38,static,13442,15981.3,0.914
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,39,weighted,12518,8682.2,0.9177
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,39,static,12518,15983.2,0.877
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,40,weighted,11277,15044.0,0.9465
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,40,static,11277,15982.9,0.9109
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,41,weighted,12452,14365.1,0.9124
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,41,static,12452,15980.9,0.8762
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,42,weighted,11490,13711.9,0.8912
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,42,static,11490,15980.4,0.9187
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,43,weighted,13109,14476.0,0.9254
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,43,static,13109,15987.3,0.913
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,44,weighted,12750,14959.9,0.9176
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,44,static,12750,15985.4,0.9036
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,45,weighted,14160,14560.8,0.9115
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,45,static,14160,15982.6,0.9016
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,46,weighted,12236,12837.3,0.9139
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,46,static,12236,15981.2,0.8858
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,47,weighted,14233,15269.1,0.9127
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,47,static,14233,15979.1,0.9038
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,48,weighted,12526,14521.8,0.9095
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,48,static,12526,15984.1,0.8908
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,49,weighted,11843,15464.3,0.8944
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,49,static,11843,15980.5,0.8464
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,50,weighted,12844,14352.3,0.9488
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,50,static,12844,15986.6,0.9143
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,51,weighted,11895,15112.1,0.9293
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,51,static,11895,15988.6,0.8947
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,52,weighted,13519,14945.3,0.9224
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,52,static,13519,15986.3,0.9352
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,53,weighted,10911,13037.6,0.9515
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,53,static,10911,15987.5,0.8705
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,54,weighted,12580,14685.4,0.9136
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,54,static,12580,15987.9,0.9199
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,55,weighted,10805,15641.6,0.9047
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,55,static,10805,15981.6,0.9093
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,56,weighted,12251,14948.9,0.944
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,56,static,12251,15985.4,0.9246
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,57,weighted,11548,15295.5,0.8891
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,57,static,11548,15983.0,0.8782
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,58,weighted,12716,12899.7,0.9319
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,58,static,12716,15986.7,0.8939
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,59,weighted,11734,13183.5,0.9201
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,59,static,11734,15984.3,0.9153
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,60,weighted,12326,13756.3,0.926
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,60,static,12326,15985.7,0.9034
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,61,weighted,14534,14021.5,0.9001
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,61,static,14534,15989.6,0.9142
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,62,weighted,11352,15235.9,0.8899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,62,static,11352,15983.0,0.8954
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,63,weighted,12132,14518.7,0.9123
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,63,static,12132,15984.2,0.918
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,64,weighted,12838,14886.9,0.9212
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,64,static,12838,15979.3,0.904
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,65,weighted,14764,14813.3,0.9137
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,65,static,14764,15978.7,0.8954
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,66,weighted,10461,15341.0,0.9234
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,66,static,10461,15985.2,0.9093
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,67,weighted,9922,15644.1,0.8927
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,67,static,9922,15986.0,0.91
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,68,weighted,11844,15282.4,0.9334
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,68,static,11844,15981.9,0.9444
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,69,weighted,12431,12177.9,0.9282
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,69,static,12431,15983.3,0.8993
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,70,weighted,12164,14454.4,0.8967
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,70,static,12164,15983.1,0.9267
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,71,weighted,13252,14051.8,0.8807
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,71,static,13252,15980.7,0.9226
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,72,weighted,10600,13396.2,0.8418
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,72,static,10600,15987.4,0.9125
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,73,weighted,11611,15538.6,0.9154
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,73,static,11611,15987.1,0.9201
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,74,weighted,15945,12924.4,0.9306
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,74,static,15945,15986.8,0.9044
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,75,weighted,11008,14133.7,0.899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,75,static,11008,15985.6,0.8988
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,76,weighted,10248,15096.8,0.8784
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,76,static,10248,15973.2,0.8533
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,77,weighted,14072,15068.6,0.9218
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,77,static,14072,15982.3,0.9228
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,78,weighted,17016,14974.4,0.878
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,78,static,17016,15961.1,0.9277
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,79,weighted,12313,14714.7,0.9447
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,79,static,12313,15977.5,0.8966
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,80,weighted,14212,13779.0,0.923
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,80,static,14212,15989.8,0.9183
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,81,weighted,13337,15235.2,0.9454
