run,iteration,train_lm_loss,final_val_ce,seed
moe_coarse_1e19,1110,3.611969E+00,,1234
moe_coarse_1e19,1120,3.613027E+00,,1234
moe_coarse_1e19,1130,3.611479E+00,,1234
moe_coarse_1e19,1140,3.608785E+00,,1234
moe_coarse_1e19,1150,3.599876E+00,,1234
moe_coarse_1e19,1160,3.588884E+00,,1234
moe_coarse_1e19,1170,3.603187E+00,,1234
moe_coarse_1e19,1180,3.589408E+00,,1234
moe_coarse_1e19,1190,3.586400E+00,,1234
moe_coarse_1e19,1200,3.580748E+00,,1234
moe_coarse_1e19,1210,3.578019E+00,,1234
moe_coarse_1e19,1220,3.579578E+00,,1234
moe_coarse_1e19,1230,3.566436E+00,,1234
moe_coarse_1e19,1240,3.570864E+00,,1234
moe_coarse_1e19,1250,3.567836E+00,,1234
moe_coarse_1e19,1260,3.556657E+00,,1234
moe_coarse_1e19,1270,3.560582E+00,,1234
moe_coarse_1e19,1280,3.553423E+00,,1234
moe_coarse_1e19,1290,3.547629E+00,,1234
moe_coarse_1e19,1300,3.548758E+00,,1234
moe_coarse_1e19,1310,3.536225E+00,,1234
moe_coarse_1e19,1320,3.536403E+00,,1234
moe_coarse_1e19,1330,3.532192E+00,,1234
moe_coarse_1e19,1340,3.534509E+00,,1234
moe_coarse_1e19,1350,3.533405E+00,,1234
moe_coarse_1e19,1360,3.530278E+00,,1234
moe_coarse_1e19,1370,3.521571E+00,,1234
moe_coarse_1e19,1380,3.515298E+00,,1234
moe_coarse_1e19,1390,3.520575E+00,,1234
moe_coarse_1e19,1400,3.531306E+00,,1234
moe_coarse_1e19,1410,3.517871E+00,,1234
moe_coarse_1e19,1420,3.506331E+00,,1234
moe_coarse_1e19,1430,3.504855E+00,,1234
moe_coarse_1e19,1440,3.502225E+00,,1234
moe_coarse_1e19,1450,3.503126E+00,,1234
moe_coarse_1e19,1460,3.499438E+00,,1234
moe_coarse_1e19,1470,3.497330E+00,,1234
moe_coarse_1e19,1480,3.493390E+00,,1234
moe_coarse_1e19,1490,3.490874E+00,,1234
moe_coarse_1e19,1500,3.486105E+00,,1234
moe_coarse_1e19,1510,3.484265E+00,,1234
moe_coarse_1e19,1520,3.487374E+00,,1234
