label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s0_TEMPORAL,g3_tmoe_s0_1e16,3,134,853,0.6432,0.7689,0.1257
s0_TEMPORAL,g3_tmoe_s0_1e16,3,135,1142,0.6415,0.7876,0.1462
s0_TEMPORAL,g3_tmoe_s0_1e16,3,136,3109,0.6105,0.8451,0.2347
s0_TEMPORAL,g3_tmoe_s0_1e16,3,137,706,0.6052,0.7808,0.1756
s0_TEMPORAL,g3_tmoe_s0_1e16,3,138,1206,0.5744,0.728,0.1536
s0_TEMPORAL,g3_tmoe_s0_1e16,3,139,6658,0.6565,0.7804,0.1238
s0_TEMPORAL,g3_tmoe_s0_1e16,3,140,2558,0.612,0.7717,0.1597
s0_TEMPORAL,g3_tmoe_s0_1e16,3,142,1759,0.6381,0.9118,0.2737
s0_TEMPORAL,g3_tmoe_s0_1e16,3,144,1053,0.605,0.8013,0.1963
s0_TEMPORAL,g3_tmoe_s0_1e16,3,145,600,0.58,0.6579,0.0779
s0_TEMPORAL,g3_tmoe_s0_1e16,3,146,163,0.4893,0.4708,-0.0185
s0_TEMPORAL,g3_tmoe_s0_1e16,3,148,8114,0.646,0.8277,0.1817
s0_TEMPORAL,g3_tmoe_s0_1e16,3,150,4357,0.6633,0.7112,0.0479
s0_TEMPORAL,g3_tmoe_s0_1e16,3,151,7883,0.5473,0.6503,0.103
s0_TEMPORAL,g3_tmoe_s0_1e16,3,153,2600,0.5816,0.6867,0.1052
s0_TEMPORAL,g3_tmoe_s0_1e16,3,154,5341,0.5809,0.7945,0.2136
s0_TEMPORAL,g3_tmoe_s0_1e16,3,155,77,0.498,0.3802,-0.1178
s0_TEMPORAL,g3_tmoe_s0_1e16,3,156,2496,0.6135,0.7466,0.1331
s0_TEMPORAL,g3_tmoe_s0_1e16,3,157,4925,0.6113,0.7792,0.1679
s0_TEMPORAL,g3_tmoe_s0_1e16,3,158,3657,0.6444,0.8608,0.2164
s0_TEMPORAL,g3_tmoe_s0_1e16,3,159,3761,0.6009,0.769,0.1681
s0_TEMPORAL,g3_tmoe_s0_1e16,3,160,4212,0.6663,0.795,0.1288
s0_TEMPORAL,g3_tmoe_s0_1e16,3,161,1147,0.6953,0.7773,0.082
s0_TEMPORAL,g3_tmoe_s0_1e16,3,162,735,0.5922,0.7572,0.165
s0_TEMPORAL,g3_tmoe_s0_1e16,3,163,4014,0.716,0.8387,0.1227
s0_TEMPORAL,g3_tmoe_s0_1e16,3,164,876,0.6429,0.8623,0.2194
s0_TEMPORAL,g3_tmoe_s0_1e16,3,165,148,0.4967,0.8279,0.3312
s0_TEMPORAL,g3_tmoe_s0_1e16,3,166,573,0.5622,0.6755,0.1133
s0_TEMPORAL,g3_tmoe_s0_1e16,3,167,3436,0.5013,0.5648,0.0635
s0_TEMPORAL,g3_tmoe_s0_1e16,3,168,13556,0.6318,0.7452,0.1134
s0_TEMPORAL,g3_tmoe_s0_1e16,3,169,2312,0.6147,0.6763,0.0616
s0_TEMPORAL,g3_tmoe_s0_1e16,3,170,7179,0.7723,0.6289,-0.1435
s0_TEMPORAL,g3_tmoe_s0_1e16,3,171,2207,0.5994,0.7834,0.1839
s0_TEMPORAL,g3_tmoe_s0_1e16,3,172,7018,0.5504,0.6368,0.0864
s0_TEMPORAL,g3_tmoe_s0_1e16,3,173,3518,0.5975,0.7874,0.1899
s0_TEMPORAL,g3_tmoe_s0_1e16,3,174,1702,0.5452,0.7201,0.1749
s0_TEMPORAL,g3_tmoe_s0_1e16,3,175,4427,0.597,0.814,0.217
s0_TEMPORAL,g3_tmoe_s0_1e16,3,176,6920,0.5354,0.5257,-0.0097
s0_TEMPORAL,g3_tmoe_s0_1e16,3,177,857,0.7078,0.915,0.2072
s0_TEMPORAL,g3_tmoe_s0_1e16,3,178,4177,0.5393,0.6459,0.1066
s0_TEMPORAL,g3_tmoe_s0_1e16,3,179,5192,0.4914,0.4504,-0.041
s0_TEMPORAL,g3_tmoe_s0_1e16,3,180,726,0.5523,0.7887,0.2364
s0_TEMPORAL,g3_tmoe_s0_1e16,3,181,9592,0.5566,0.6458,0.0892
s0_TEMPORAL,g3_tmoe_s0_1e16,3,182,78,0.5343,0.6444,0.1101
s0_TEMPORAL,g3_tmoe_s0_1e16,3,184,1110,0.6342,0.7536,0.1194
s0_TEMPORAL,g3_tmoe_s0_1e16,3,185,1721,0.6392,0.7134,0.0742
s0_TEMPORAL,g3_tmoe_s0_1e16,3,186,1243,0.6067,0.7701,0.1634
s0_TEMPORAL,g3_tmoe_s0_1e16,3,187,2761,0.6212,0.7064,0.0851
s0_TEMPORAL,g3_tmoe_s0_1e16,3,188,224,0.6562,0.8912,0.235
s0_TEMPORAL,g3_tmoe_s0_1e16,3,189,1689,0.5925,0.7329,0.1404
s0_TEMPORAL,g3_tmoe_s0_1e16,3,190,1105,0.5455,0.7318,0.1863
s0_TEMPORAL,g3_tmoe_s0_1e16,3,191,2496,0.5451,0.6901,0.145
s0_TEMPORAL,g3_tmoe_s0_1e16,4,0,12461,0.5907,0.7477,0.157
s0_TEMPORAL,g3_tmoe_s0_1e16,4,1,9692,0.5619,0.6682,0.1063
s0_TEMPORAL,g3_tmoe_s0_1e16,4,2,389,0.5118,0.7822,0.2703
s0_TEMPORAL,g3_tmoe_s0_1e16,4,3,4204,0.7745,0.8768,0.1023
s0_TEMPORAL,g3_tmoe_s0_1e16,4,4,6455,0.6194,0.8061,0.1867
s0_TEMPORAL,g3_tmoe_s0_1e16,4,5,81,0.5473,0.2866,-0.2607
s0_TEMPORAL,g3_tmoe_s0_1e16,4,6,151,0.6866,0.6103,-0.0763
s0_TEMPORAL,g3_tmoe_s0_1e16,4,7,7520,0.5831,0.7773,0.1942
s0_TEMPORAL,g3_tmoe_s0_1e16,4,8,1730,0.5881,0.7534,0.1653
s0_TEMPORAL,g3_tmoe_s0_1e16,4,9,6478,0.6188,0.7275,0.1087
s0_TEMPORAL,g3_tmoe_s0_1e16,4,10,14887,0.6379,0.7608,0.1229
s0_TEMPORAL,g3_tmoe_s0_1e16,4,11,5505,0.719,0.8393,0.1203
s0_TEMPORAL,g3_tmoe_s0_1e16,4,12,1271,0.5771,0.8546,0.2774
s0_TEMPORAL,g3_tmoe_s0_1e16,4,14,604,0.6056,0.7529,0.1473
s0_TEMPORAL,g3_tmoe_s0_1e16,4,15,1367,0.7362,0.7927,0.0565
s0_TEMPORAL,g3_tmoe_s0_1e16,4,16,65,0.6526,0.8247,0.1721
s0_TEMPORAL,g3_tmoe_s0_1e16,4,17,1335,0.7323,0.8186,0.0863
s0_TEMPORAL,g3_tmoe_s0_1e16,4,18,733,0.6168,0.8393,0.2225
s0_TEMPORAL,g3_tmoe_s0_1e16,4,19,1443,0.6467,0.9197,0.2731
s0_TEMPORAL,g3_tmoe_s0_1e16,4,20,1125,0.688,0.8669,0.1789
s0_TEMPORAL,g3_tmoe_s0_1e16,4,21,7828,0.538,0.6555,0.1175
s0_TEMPORAL,g3_tmoe_s0_1e16,4,22,2727,0.558,0.6207,0.0626
s0_TEMPORAL,g3_tmoe_s0_1e16,4,23,1579,0.873,0.6403,-0.2327
s0_TEMPORAL,g3_tmoe_s0_1e16,4,24,1395,0.7084,0.9306,0.2221
s0_TEMPORAL,g3_tmoe_s0_1e16,4,25,12464,0.7197,0.7665,0.0468
s0_TEMPORAL,g3_tmoe_s0_1e16,4,26,954,0.6133,0.8453,0.2319
s0_TEMPORAL,g3_tmoe_s0_1e16,4,27,1354,0.7438,0.7154,-0.0284
s0_TEMPORAL,g3_tmoe_s0_1e16,4,28,3517,0.6581,0.7334,0.0752
s0_TEMPORAL,g3_tmoe_s0_1e16,4,29,724,0.8683,0.7851,-0.0833
s0_TEMPORAL,g3_tmoe_s0_1e16,4,30,2797,0.6521,0.8309,0.1788
s0_TEMPORAL,g3_tmoe_s0_1e16,4,31,721,0.5448,0.8254,0.2806
s0_TEMPORAL,g3_tmoe_s0_1e16,4,33,3245,0.6327,0.8131,0.1804
s0_TEMPORAL,g3_tmoe_s0_1e16,4,34,926,0.6369,0.8977,0.2608
s0_TEMPORAL,g3_tmoe_s0_1e16,4,35,539,0.7091,0.8478,0.1387
s0_TEMPORAL,g3_tmoe_s0_1e16,4,36,3863,0.5812,0.781,0.1998
s0_TEMPORAL,g3_tmoe_s0_1e16,4,37,2417,0.5874,0.8005,0.2131
s0_TEMPORAL,g3_tmoe_s0_1e16,4,38,921,0.651,0.8709,0.2198
s0_TEMPORAL,g3_tmoe_s0_1e16,4,39,848,0.7548,0.9538,0.199
s0_TEMPORAL,g3_tmoe_s0_1e16,4,40,1886,0.5729,0.6915,0.1186
s0_TEMPORAL,g3_tmoe_s0_1e16,4,41,1737,0.6529,0.9219,0.2691
s0_TEMPORAL,g3_tmoe_s0_1e16,4,42,4671,0.6305,0.8633,0.2327
s0_TEMPORAL,g3_tmoe_s0_1e16,4,44,124,0.5388,0.8943,0.3556
s0_TEMPORAL,g3_tmoe_s0_1e16,4,45,2687,0.6748,0.9211,0.2464
s0_TEMPORAL,g3_tmoe_s0_1e16,4,48,205,0.6118,0.9147,0.303
s0_TEMPORAL,g3_tmoe_s0_1e16,4,49,3123,0.6563,0.7554,0.0991
s0_TEMPORAL,g3_tmoe_s0_1e16,4,50,1027,0.6578,0.8392,0.1814
s0_TEMPORAL,g3_tmoe_s0_1e16,4,51,94,0.4533,0.7761,0.3228
s0_TEMPORAL,g3_tmoe_s0_1e16,4,52,262,0.6336,0.7574,0.1239
s0_TEMPORAL,g3_tmoe_s0_1e16,4,53,1468,0.7039,0.9276,0.2237
s0_TEMPORAL,g3_tmoe_s0_1e16,4,54,6369,0.5636,0.7069,0.1433
s0_TEMPORAL,g3_tmoe_s0_1e16,4,55,1203,0.6173,0.8449,0.2276
s0_TEMPORAL,g3_tmoe_s0_1e16,4,56,210,nan,nan,nan
s0_TEMPORAL,g3_tmoe_s0_1e16,4,57,1295,0.5882,0.8005,0.2122
s0_TEMPORAL,g3_tmoe_s0_1e16,4,58,2000,0.7797,0.9468,0.167
s0_TEMPORAL,g3_tmoe_s0_1e16,4,59,13809,0.5788,0.7005,0.1217
s0_TEMPORAL,g3_tmoe_s0_1e16,4,60,11804,0.5851,0.7442,0.1591
s0_TEMPORAL,g3_tmoe_s0_1e16,4,61,6553,0.5899,0.7027,0.1128
s0_TEMPORAL,g3_tmoe_s0_1e16,4,65,317,0.6027,0.8651,0.2624
s0_TEMPORAL,g3_tmoe_s0_1e16,4,66,3012,0.5981,0.7951,0.197
s0_TEMPORAL,g3_tmoe_s0_1e16,4,67,3546,0.6775,0.7836,0.1061
s0_TEMPORAL,g3_tmoe_s0_1e16,4,69,3261,0.7129,0.6962,-0.0167
s0_TEMPORAL,g3_tmoe_s0_1e16,4,70,9641,0.6256,0.7649,0.1393
s0_TEMPORAL,g3_tmoe_s0_1e16,4,71,102,0.7121,0.7506,0.0385
s0_TEMPORAL,g3_tmoe_s0_1e16,4,72,1358,0.613,0.8909,0.2779
s0_TEMPORAL,g3_tmoe_s0_1e16,4,73,164,0.6204,0.8868,0.2664
s0_TEMPORAL,g3_tmoe_s0_1e16,4,74,6993,0.69,0.7664,0.0764
s0_TEMPORAL,g3_tmoe_s0_1e16,4,75,410,0.5718,0.7276,0.1558
s0_TEMPORAL,g3_tmoe_s0_1e16,4,76,13952,0.6061,0.7666,0.1604
s0_TEMPORAL,g3_tmoe_s0_1e16,4,77,157,0.593,0.8378,0.2448
s0_TEMPORAL,g3_tmoe_s0_1e16,4,79,1539,0.6179,0.8908,0.2729
s0_TEMPORAL,g3_tmoe_s0_1e16,4,80,414,0.5289,0.9157,0.3868
s0_TEMPORAL,g3_tmoe_s0_1e16,4,81,977,0.5546,0.7793,0.2247
s0_TEMPORAL,g3_tmoe_s0_1e16,4,84,701,0.6847,0.8553,0.1706
s0_TEMPORAL,g3_tmoe_s0_1e16,4,85,2503,0.6974,0.7473,0.0498
s0_TEMPORAL,g3_tmoe_s0_1e16,4,86,18183,0.5942,0.7466,0.1524
s0_TEMPORAL,g3_tmoe_s0_1e16,4,87,807,0.5355,0.6793,0.1438
s0_TEMPORAL,g3_tmoe_s0_1e16,4,89,544,0.617,0.7891,0.1721
s0_TEMPORAL,g3_tmoe_s0_1e16,4,91,1439,0.6384,0.8265,0.1881
s0_TEMPORAL,g3_tmoe_s0_1e16,4,92,2911,0.7344,0.699,-0.0355
s0_TEMPORAL,g3_tmoe_s0_1e16,4,93,2919,0.7101,0.8048,0.0947
s0_TEMPORAL,g3_tmoe_s0_1e16,4,94,9607,0.6149,0.7614,0.1465
s0_TEMPORAL,g3_tmoe_s0_1e16,4,95,762,0.5582,0.6541,0.0959
s0_TEMPORAL,g3_tmoe_s0_1e16,4,96,899,0.6078,0.9117,0.3039
s0_TEMPORAL,g3_tmoe_s0_1e16,4,97,647,0.6723,0.8784,0.2061
s0_TEMPORAL,g3_tmoe_s0_1e16,4,98,3469,0.6521,0.9011,0.249
s0_TEMPORAL,g3_tmoe_s0_1e16,4,99,8137,0.571,0.7243,0.1533
s0_TEMPORAL,g3_tmoe_s0_1e16,4,100,8879,0.6047,0.7897,0.185
s0_TEMPORAL,g3_tmoe_s0_1e16,4,101,1266,0.6486,0.9256,0.277
s0_TEMPORAL,g3_tmoe_s0_1e16,4,102,1825,0.6371,0.901,0.2638
s0_TEMPORAL,g3_tmoe_s0_1e16,4,103,19172,0.5782,0.6974,0.1192
s0_TEMPORAL,g3_tmoe_s0_1e16,4,104,505,0.7559,0.6848,-0.0711
s0_TEMPORAL,g3_tmoe_s0_1e16,4,105,212,0.6232,0.9106,0.2874
s0_TEMPORAL,g3_tmoe_s0_1e16,4,106,3668,0.7245,0.7503,0.0258
s0_TEMPORAL,g3_tmoe_s0_1e16,4,109,5543,0.7131,0.8986,0.1855
s0_TEMPORAL,g3_tmoe_s0_1e16,4,110,471,0.6285,0.893,0.2645
s0_TEMPORAL,g3_tmoe_s0_1e16,4,111,7477,0.6304,0.8586,0.2282
s0_TEMPORAL,g3_tmoe_s0_1e16,4,112,517,0.8759,0.7475,-0.1284
s0_TEMPORAL,g3_tmoe_s0_1e16,4,113,1131,0.5884,0.7757,0.1873
s0_TEMPORAL,g3_tmoe_s0_1e16,4,114,5414,0.6379,0.8316,0.1937
s0_TEMPORAL,g3_tmoe_s0_1e16,4,115,76,0.6179,0.9287,0.3107
s0_TEMPORAL,g3_tmoe_s0_1e16,4,116,2443,0.6016,0.8014,0.1999
s0_TEMPORAL,g3_tmoe_s0_1e16,4,117,680,0.5747,0.7626,0.1879
s0_TEMPORAL,g3_tmoe_s0_1e16,4,118,1679,0.6986,0.9173,0.2187
s0_TEMPORAL,g3_tmoe_s0_1e16,4,119,2609,0.7113,0.8864,0.1751
s0_TEMPORAL,g3_tmoe_s0_1e16,4,120,2097,0.6117,0.7964,0.1847
s0_TEMPORAL,g3_tmoe_s0_1e16,4,122,3373,0.552,0.7081,0.1561
s0_TEMPORAL,g3_tmoe_s0_1e16,4,123,299,0.5875,0.7829,0.1954
s0_TEMPORAL,g3_tmoe_s0_1e16,4,124,248,0.4197,0.4716,0.0519
s0_TEMPORAL,g3_tmoe_s0_1e16,4,126,9345,0.6494,0.8613,0.2118
s0_TEMPORAL,g3_tmoe_s0_1e16,4,127,9876,0.6792,0.849,0.1698
s0_TEMPORAL,g3_tmoe_s0_1e16,4,128,7980,0.6236,0.8494,0.2258
s0_TEMPORAL,g3_tmoe_s0_1e16,4,129,3250,0.7632,0.7706,0.0074
s0_TEMPORAL,g3_tmoe_s0_1e16,4,130,1278,0.7678,0.8586,0.0908
s0_TEMPORAL,g3_tmoe_s0_1e16,4,132,9593,0.6586,0.8499,0.1913
s0_TEMPORAL,g3_tmoe_s0_1e16,4,133,454,0.5453,0.7655,0.2201
s0_TEMPORAL,g3_tmoe_s0_1e16,4,134,130,0.4402,0.6457,0.2055
s0_TEMPORAL,g3_tmoe_s0_1e16,4,135,7437,0.6731,0.6954,0.0222
s0_TEMPORAL,g3_tmoe_s0_1e16,4,136,1655,0.7306,0.962,0.2315
s0_TEMPORAL,g3_tmoe_s0_1e16,4,137,8752,0.6021,0.7475,0.1454
s0_TEMPORAL,g3_tmoe_s0_1e16,4,138,4540,0.7356,0.814,0.0784
s0_TEMPORAL,g3_tmoe_s0_1e16,4,139,616,0.5956,0.8084,0.2128
s0_TEMPORAL,g3_tmoe_s0_1e16,4,140,2726,0.6427,0.8283,0.1856
s0_TEMPORAL,g3_tmoe_s0_1e16,4,142,7527,0.6333,0.8252,0.192
s0_TEMPORAL,g3_tmoe_s0_1e16,4,143,332,0.6311,0.8303,0.1992
s0_TEMPORAL,g3_tmoe_s0_1e16,4,144,5510,0.5953,0.8231,0.2278
s0_TEMPORAL,g3_tmoe_s0_1e16,4,145,457,0.5587,0.7339,0.1751
s0_TEMPORAL,g3_tmoe_s0_1e16,4,146,4238,0.7133,0.7378,0.0245
s0_TEMPORAL,g3_tmoe_s0_1e16,4,148,1477,0.7377,0.9445,0.2068
s0_TEMPORAL,g3_tmoe_s0_1e16,4,149,795,0.7815,0.7651,-0.0163
s0_TEMPORAL,g3_tmoe_s0_1e16,4,150,3245,0.6649,0.825,0.1602
s0_TEMPORAL,g3_tmoe_s0_1e16,4,152,1631,0.5558,0.7372,0.1815
s0_TEMPORAL,g3_tmoe_s0_1e16,4,153,717,0.8964,0.6886,-0.2079
s0_TEMPORAL,g3_tmoe_s0_1e16,4,154,2153,0.5945,0.772,0.1775
s0_TEMPORAL,g3_tmoe_s0_1e16,4,155,2910,0.6018,0.8882,0.2864
s0_TEMPORAL,g3_tmoe_s0_1e16,4,156,16426,0.6385,0.7153,0.0767
s0_TEMPORAL,g3_tmoe_s0_1e16,4,157,1116,0.7792,0.7263,-0.053
s0_TEMPORAL,g3_tmoe_s0_1e16,4,158,81,0.597,0.9266,0.3296
s0_TEMPORAL,g3_tmoe_s0_1e16,4,159,222,0.558,0.4487,-0.1092
s0_TEMPORAL,g3_tmoe_s0_1e16,4,161,5702,0.6001,0.8002,0.2001
s0_TEMPORAL,g3_tmoe_s0_1e16,4,162,13917,0.6469,0.764,0.1171
s0_TEMPORAL,g3_tmoe_s0_1e16,4,164,2529,0.5881,0.7822,0.1941
s0_TEMPORAL,g3_tmoe_s0_1e16,4,166,7188,0.6469,0.7343,0.0874
s0_TEMPORAL,g3_tmoe_s0_1e16,4,167,372,0.7476,0.866,0.1184
s0_TEMPORAL,g3_tmoe_s0_1e16,4,168,4937,0.5849,0.78,0.1951
s0_TEMPORAL,g3_tmoe_s0_1e16,4,169,1212,0.5866,0.772,0.1855
s0_TEMPORAL,g3_tmoe_s0_1e16,4,170,945,0.5905,0.7845,0.194
s0_TEMPORAL,g3_tmoe_s0_1e16,4,171,3353,0.7313,0.9168,0.1855
s0_TEMPORAL,g3_tmoe_s0_1e16,4,172,186,0.7446,0.8072,0.0627
s0_TEMPORAL,g3_tmoe_s0_1e16,4,173,123,0.651,0.7314,0.0804
s0_TEMPORAL,g3_tmoe_s0_1e16,4,174,283,0.5605,0.7509,0.1904
s0_TEMPORAL,g3_tmoe_s0_1e16,4,175,1334,0.7744,0.9483,0.1739
s0_TEMPORAL,g3_tmoe_s0_1e16,4,176,317,0.5754,0.7671,0.1918
s0_TEMPORAL,g3_tmoe_s0_1e16,4,177,4459,0.6271,0.7152,0.0881
s0_TEMPORAL,g3_tmoe_s0_1e16,4,178,3786,0.7377,0.7186,-0.019
s0_TEMPORAL,g3_tmoe_s0_1e16,4,179,2446,0.7401,0.9173,0.1773
s0_TEMPORAL,g3_tmoe_s0_1e16,4,181,1310,0.664,0.8007,0.1367
s0_TEMPORAL,g3_tmoe_s0_1e16,4,182,371,0.6516,0.9365,0.2849
s0_TEMPORAL,g3_tmoe_s0_1e16,4,183,1065,0.5628,0.8127,0.2499
s0_TEMPORAL,g3_tmoe_s0_1e16,4,184,1703,0.7909,0.866,0.0751
s0_TEMPORAL,g3_tmoe_s0_1e16,4,185,175,0.6069,0.7125,0.1056
s0_TEMPORAL,g3_tmoe_s0_1e16,4,186,5820,0.6163,0.8545,0.2382
s0_TEMPORAL,g3_tmoe_s0_1e16,4,187,2883,0.6438,0.7583,0.1144
s0_TEMPORAL,g3_tmoe_s0_1e16,4,188,1678,0.5842,0.7569,0.1728
s0_TEMPORAL,g3_tmoe_s0_1e16,4,189,53,0.5749,0.8317,0.2568
s0_TEMPORAL,g3_tmoe_s0_1e16,4,190,7043,0.6216,0.7784,0.1568
s0_TEMPORAL,g3_tmoe_s0_1e16,4,191,19087,0.6722,0.8138,0.1416
s0_FULL,g3_moe_s0_1e16_sigmoid,2,0,3137,0.9516,0.5845,-0.3672
s0_FULL,g3_moe_s0_1e16_sigmoid,2,1,3269,0.9817,0.5601,-0.4216
s0_FULL,g3_moe_s0_1e16_sigmoid,2,2,2809,0.9814,0.6515,-0.3299
s0_FULL,g3_moe_s0_1e16_sigmoid,2,3,3191,0.9565,0.6035,-0.3531
s0_FULL,g3_moe_s0_1e16_sigmoid,2,4,2533,0.9576,0.5697,-0.3878
s0_FULL,g3_moe_s0_1e16_sigmoid,2,5,3180,0.9434,0.5767,-0.3667
s0_FULL,g3_moe_s0_1e16_sigmoid,2,6,3137,0.9909,0.6,-0.3909
s0_FULL,g3_moe_s0_1e16_sigmoid,2,7,2797,0.8548,0.5885,-0.2664
s0_FULL,g3_moe_s0_1e16_sigmoid,2,8,2938,0.9899,0.6249,-0.365
s0_FULL,g3_moe_s0_1e16_sigmoid,2,9,2869,0.9537,0.6517,-0.302
s0_FULL,g3_moe_s0_1e16_sigmoid,2,10,3268,0.9743,0.62,-0.3543
s0_FULL,g3_moe_s0_1e16_sigmoid,2,11,3234,0.977,0.6412,-0.3358
s0_FULL,g3_moe_s0_1e16_sigmoid,2,12,2372,0.912,0.5776,-0.3344
s0_FULL,g3_moe_s0_1e16_sigmoid,2,13,3393,0.9574,0.7764,-0.181
s0_FULL,g3_moe_s0_1e16_sigmoid,2,14,2663,0.9466,0.7571,-0.1896
s0_FULL,g3_moe_s0_1e16_sigmoid,2,15,2689,0.9698,0.663,-0.3068
s0_FULL,g3_moe_s0_1e16_sigmoid,2,16,3164,0.9875,0.5933,-0.3942
s0_FULL,g3_moe_s0_1e16_sigmoid,2,17,3229,0.9348,0.5732,-0.3616
s0_FULL,g3_moe_s0_1e16_sigmoid,2,18,2016,0.9472,0.6788,-0.2685
s0_FULL,g3_moe_s0_1e16_sigmoid,2,19,2953,0.9912,0.5927,-0.3985
s0_FULL,g3_moe_s0_1e16_sigmoid,2,20,2883,0.9941,0.5809,-0.4132
s0_FULL,g3_moe_s0_1e16_sigmoid,2,21,2783,0.8494,0.6338,-0.2156
s0_FULL,g3_moe_s0_1e16_sigmoid,2,22,3015,0.9708,0.6162,-0.3546
s0_FULL,g3_moe_s0_1e16_sigmoid,2,23,3576,0.9889,0.6372,-0.3517
s0_FULL,g3_moe_s0_1e16_sigmoid,2,24,3568,0.9832,0.6018,-0.3814
s0_FULL,g3_moe_s0_1e16_sigmoid,2,25,2773,0.8902,0.6441,-0.2461
s0_FULL,g3_moe_s0_1e16_sigmoid,2,26,3061,0.9311,0.7541,-0.177
s0_FULL,g3_moe_s0_1e16_sigmoid,2,27,3285,0.9939,0.5922,-0.4016
s0_FULL,g3_moe_s0_1e16_sigmoid,2,28,3106,0.9797,0.6509,-0.3288
s0_FULL,g3_moe_s0_1e16_sigmoid,2,29,3268,0.9912,0.6199,-0.3713
s0_FULL,g3_moe_s0_1e16_sigmoid,2,30,2913,0.8933,0.6089,-0.2844
s0_FULL,g3_moe_s0_1e16_sigmoid,2,31,2965,0.9807,0.6091,-0.3717
s0_FULL,g3_moe_s0_1e16_sigmoid,2,32,2927,0.8699,0.6129,-0.257
s0_FULL,g3_moe_s0_1e16_sigmoid,2,33,2792,0.9692,0.6334,-0.3357
s0_FULL,g3_moe_s0_1e16_sigmoid,2,34,2103,0.9072,0.5854,-0.3219
s0_FULL,g3_moe_s0_1e16_sigmoid,2,35,2522,0.9554,0.5888,-0.3666
s0_FULL,g3_moe_s0_1e16_sigmoid,2,36,3218,0.9875,0.5891,-0.3984
s0_FULL,g3_moe_s0_1e16_sigmoid,2,37,3372,0.9712,0.7431,-0.2281
s0_FULL,g3_moe_s0_1e16_sigmoid,2,38,2344,0.9655,0.7207,-0.2448
s0_FULL,g3_moe_s0_1e16_sigmoid,2,39,2742,0.97,0.5638,-0.4063
s0_FULL,g3_moe_s0_1e16_sigmoid,2,40,2967,0.8862,0.6203,-0.2659
s0_FULL,g3_moe_s0_1e16_sigmoid,2,41,3421,0.9396,0.5895,-0.35
s0_FULL,g3_moe_s0_1e16_sigmoid,2,42,3294,0.9372,0.6165,-0.3207
s0_FULL,g3_moe_s0_1e16_sigmoid,2,43,2799,0.9356,0.6921,-0.2435
s0_FULL,g3_moe_s0_1e16_sigmoid,2,44,2904,0.9175,0.6267,-0.2908
s0_FULL,g3_moe_s0_1e16_sigmoid,2,45,3014,0.95,0.6672,-0.2828
s0_FULL,g3_moe_s0_1e16_sigmoid,2,46,2848,0.9637,0.6888,-0.2749
s0_FULL,g3_moe_s0_1e16_sigmoid,2,47,2754,0.9292,0.6032,-0.326
s0_FULL,g3_moe_s0_1e16_sigmoid,2,48,3169,0.9735,0.5964,-0.3772
s0_FULL,g3_moe_s0_1e16_sigmoid,2,49,3357,0.97,0.5831,-0.3869
s0_FULL,g3_moe_s0_1e16_sigmoid,2,50,3510,0.8989,0.6332,-0.2657
s0_FULL,g3_moe_s0_1e16_sigmoid,2,51,2766,0.9258,0.6401,-0.2858
s0_FULL,g3_moe_s0_1e16_sigmoid,2,52,2948,0.8906,0.5975,-0.2931
s0_FULL,g3_moe_s0_1e16_sigmoid,2,53,2858,0.9361,0.5975,-0.3386
s0_FULL,g3_moe_s0_1e16_sigmoid,2,54,3288,0.968,0.6443,-0.3238
s0_FULL,g3_moe_s0_1e16_sigmoid,2,55,2651,0.975,0.6501,-0.3249
s0_FULL,g3_moe_s0_1e16_sigmoid,2,56,2642,0.8496,0.6042,-0.2454
s0_FULL,g3_moe_s0_1e16_sigmoid,2,57,2951,0.939,0.6324,-0.3066
s0_FULL,g3_moe_s0_1e16_sigmoid,2,58,2930,0.993,0.5928,-0.4002
s0_FULL,g3_moe_s0_1e16_sigmoid,2,59,3962,0.9758,0.6488,-0.3271
s0_FULL,g3_moe_s0_1e16_sigmoid,2,60,2354,0.8869,0.5394,-0.3475
s0_FULL,g3_moe_s0_1e16_sigmoid,2,61,3300,0.982,0.59,-0.392
s0_FULL,g3_moe_s0_1e16_sigmoid,2,62,2918,0.9201,0.7115,-0.2086
s0_FULL,g3_moe_s0_1e16_sigmoid,2,63,1906,0.9318,0.6427,-0.2892
s0_FULL,g3_moe_s0_1e16_sigmoid,2,64,2410,0.9557,0.6331,-0.3226
s0_FULL,g3_moe_s0_1e16_sigmoid,2,65,2903,0.9258,0.6342,-0.2915
s0_FULL,g3_moe_s0_1e16_sigmoid,2,66,2872,0.9073,0.6157,-0.2916
s0_FULL,g3_moe_s0_1e16_sigmoid,2,67,2309,0.9512,0.574,-0.3772
s0_FULL,g3_moe_s0_1e16_sigmoid,2,68,1863,0.9359,0.7067,-0.2292
s0_FULL,g3_moe_s0_1e16_sigmoid,2,69,2514,0.952,0.6799,-0.272
s0_FULL,g3_moe_s0_1e16_sigmoid,2,70,3179,0.9081,0.6031,-0.3049
s0_FULL,g3_moe_s0_1e16_sigmoid,2,71,2400,0.9361,0.5509,-0.3851
s0_FULL,g3_moe_s0_1e16_sigmoid,2,72,2804,0.9882,0.7463,-0.2419
s0_FULL,g3_moe_s0_1e16_sigmoid,2,73,3295,0.9528,0.6489,-0.3039
