run,iteration,train_lm_loss,final_val_ce,seed
temporal_fine_g3_1e19,3150,3.289995E+00,,1234
temporal_fine_g3_1e19,3160,3.289071E+00,,1234
temporal_fine_g3_1e19,3170,3.289827E+00,,1234
temporal_fine_g3_1e19,3180,3.285657E+00,,1234
temporal_fine_g3_1e19,3190,3.288708E+00,,1234
temporal_fine_g3_1e19,3200,3.288354E+00,,1234
temporal_fine_g3_1e19,3210,3.281134E+00,,1234
temporal_fine_g3_1e19,3220,3.280231E+00,,1234
temporal_fine_g3_1e19,3230,3.286930E+00,,1234
temporal_fine_g3_1e19,3240,3.282800E+00,,1234
temporal_fine_g3_1e19,3250,3.284432E+00,,1234
temporal_fine_g3_1e19,3260,3.280794E+00,,1234
temporal_fine_g3_1e19,3270,3.281097E+00,,1234
temporal_fine_g3_1e19,3280,3.282602E+00,,1234
temporal_fine_g3_1e19,3290,3.275710E+00,,1234
temporal_fine_g3_1e19,3300,3.274514E+00,,1234
temporal_fine_g3_1e19,3310,3.276845E+00,,1234
temporal_fine_g3_1e19,3320,3.283292E+00,,1234
temporal_fine_g3_1e19,3330,3.274474E+00,,1234
temporal_fine_g3_1e19,3340,3.278629E+00,,1234
temporal_fine_g3_1e19,3350,3.274298E+00,,1234
temporal_fine_g3_1e19,3360,3.275163E+00,,1234
temporal_fine_g3_1e19,3370,3.271107E+00,,1234
temporal_fine_g3_1e19,3380,3.266745E+00,,1234
temporal_fine_g3_1e19,3390,3.262778E+00,,1234
temporal_fine_g3_1e19,3400,3.267165E+00,,1234
temporal_fine_g3_1e19,3410,3.259060E+00,,1234
temporal_fine_g3_1e19,3420,3.262592E+00,,1234
temporal_fine_g3_1e19,3430,3.264348E+00,,1234
temporal_fine_g3_1e19,3440,3.267255E+00,,1234
temporal_fine_g3_1e19,3450,3.266106E+00,,1234
temporal_fine_g3_1e19,3460,3.260920E+00,,1234
temporal_fine_g3_1e19,3470,3.265407E+00,,1234
temporal_fine_g3_1e19,3480,3.256437E+00,,1234
temporal_fine_g3_1e19,3490,3.261492E+00,,1234
temporal_fine_g3_1e19,3500,3.262080E+00,,1234
temporal_fine_g3_1e19,3510,3.265096E+00,,1234
temporal_fine_g3_1e19,3520,3.261281E+00,,1234
temporal_fine_g3_1e19,3530,3.257748E+00,,1234
temporal_fine_g3_1e19,3540,3.256878E+00,,1234
temporal_fine_g3_1e19,3550,3.256612E+00,,1234
temporal_fine_g3_1e19,3560,3.253562E+00,,1234
temporal_fine_g3_1e19,3570,3.258144E+00,,1234
temporal_fine_g3_1e19,3580,3.255352E+00,,1234
temporal_fine_g3_1e19,3590,3.254653E+00,,1234
temporal_fine_g3_1e19,3600,3.255478E+00,,1234
temporal_fine_g3_1e19,3610,3.257728E+00,,1234
temporal_fine_g3_1e19,3620,3.251561E+00,,1234
temporal_fine_g3_1e19,3630,3.246552E+00,,1234
temporal_fine_g3_1e19,3640,3.255077E+00,,1234
temporal_fine_g3_1e19,3650,3.244734E+00,,1234
temporal_fine_g3_1e19,3660,3.246335E+00,,1234
temporal_fine_g3_1e19,3670,3.253287E+00,,1234
temporal_fine_g3_1e19,3680,3.243418E+00,,1234
temporal_fine_g3_1e19,3690,3.242361E+00,,1234
temporal_fine_g3_1e19,3700,3.248590E+00,,1234
temporal_fine_g3_1e19,3710,3.244582E+00,,1234
temporal_fine_g3_1e19,3720,3.236481E+00,,1234
temporal_fine_g3_1e19,3730,3.243232E+00,,1234
temporal_fine_g3_1e19,3740,3.241208E+00,,1234
temporal_fine_g3_1e19,3750,3.242942E+00,,1234
temporal_fine_g3_1e19,3760,3.234975E+00,,1234
temporal_fine_g3_1e19,3770,3.240036E+00,,1234
temporal_fine_g3_1e19,3780,3.234924E+00,,1234
temporal_fine_g3_1e19,3790,3.242026E+00,,1234
temporal_fine_g3_1e19,3800,3.231942E+00,,1234
temporal_fine_g3_1e19,3810,3.233629E+00,,1234
temporal_fine_g3_1e19,3820,3.237085E+00,,1234
temporal_fine_g3_1e19,3830,3.238014E+00,,1234
temporal_fine_g3_1e19,3840,3.230576E+00,,1234
temporal_fine_g3_1e19,3850,3.234278E+00,,1234
temporal_fine_g3_1e19,3860,3.231560E+00,,1234
temporal_fine_g3_1e19,3870,3.231860E+00,,1234
temporal_fine_g3_1e19,3880,3.236580E+00,,1234
temporal_fine_g3_1e19,3890,3.225901E+00,,1234
temporal_fine_g3_1e19,3900,3.231137E+00,,1234
temporal_fine_g3_1e19,3910,3.221766E+00,,1234
temporal_fine_g3_1e19,3920,3.220969E+00,,1234
temporal_fine_g3_1e19,3930,3.215927E+00,,1234
temporal_fine_g3_1e19,3940,3.218344E+00,,1234
temporal_fine_g3_1e19,3950,3.214494E+00,,1234
temporal_fine_g3_1e19,3960,3.211216E+00,,1234
temporal_fine_g3_1e19,3970,3.207199E+00,,1234
temporal_fine_g3_1e19,3980,3.203476E+00,,1234
temporal_fine_g3_1e19,3990,3.208938E+00,,1234
temporal_fine_g3_1e19,4000,3.210829E+00,,1234
temporal_fine_g3_1e19,4010,3.197895E+00,,1234
temporal_fine_g3_1e19,4020,3.198917E+00,,1234
temporal_fine_g3_1e19,4030,3.200719E+00,,1234
temporal_fine_g3_1e19,4040,3.202007E+00,,1234
temporal_fine_g3_1e19,4050,3.194300E+00,,1234
temporal_fine_g3_1e19,4060,3.194513E+00,,1234
temporal_fine_g3_1e19,4070,3.200843E+00,,1234
temporal_fine_g3_1e19,4080,3.193749E+00,,1234
temporal_fine_g3_1e19,4090,3.192664E+00,,1234
temporal_fine_g3_1e19,4100,3.186356E+00,,1234
temporal_fine_g3_1e19,4110,3.186927E+00,,1234
temporal_fine_g3_1e19,4120,3.189403E+00,,1234
temporal_fine_g3_1e19,4130,3.181139E+00,,1234
temporal_fine_g3_1e19,4140,3.183874E+00,,1234
temporal_fine_g3_1e19,4150,3.182441E+00,,1234
temporal_fine_g3_1e19,4160,3.182644E+00,,1234
temporal_fine_g3_1e19,4170,3.181708E+00,,1234
temporal_fine_g3_1e19,4180,3.178796E+00,,1234
temporal_fine_g3_1e19,4190,3.172989E+00,,1234
temporal_fine_g3_1e19,4200,3.175150E+00,,1234
temporal_fine_g3_1e19,4210,3.176358E+00,,1234
temporal_fine_g3_1e19,4220,3.171705E+00,,1234
temporal_fine_g3_1e19,4230,3.170469E+00,,1234
temporal_fine_g3_1e19,4240,3.166759E+00,,1234
temporal_fine_g3_1e19,4250,3.169386E+00,,1234
temporal_fine_g3_1e19,4260,3.172052E+00,,1234
temporal_fine_g3_1e19,4270,3.170781E+00,,1234
temporal_fine_g3_1e19,4278,,3.173160,1234
