label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s0_TEMPORAL,g3_tmoe_s0_1e16,2,191,2177,0.7504,0.7466,-0.0038
s0_TEMPORAL,g3_tmoe_s0_1e16,3,0,1014,0.9298,0.7331,-0.1967
s0_TEMPORAL,g3_tmoe_s0_1e16,3,1,1330,0.5517,0.6383,0.0867
s0_TEMPORAL,g3_tmoe_s0_1e16,3,2,372,0.5634,0.8105,0.2471
s0_TEMPORAL,g3_tmoe_s0_1e16,3,3,4302,0.5397,0.6413,0.1015
s0_TEMPORAL,g3_tmoe_s0_1e16,3,4,4070,0.6206,0.7506,0.13
s0_TEMPORAL,g3_tmoe_s0_1e16,3,6,3341,0.6052,0.7228,0.1176
s0_TEMPORAL,g3_tmoe_s0_1e16,3,7,444,0.808,0.785,-0.023
s0_TEMPORAL,g3_tmoe_s0_1e16,3,8,1509,0.6203,0.776,0.1557
s0_TEMPORAL,g3_tmoe_s0_1e16,3,9,2210,0.6352,0.8064,0.1712
s0_TEMPORAL,g3_tmoe_s0_1e16,3,10,13238,0.6154,0.7299,0.1145
s0_TEMPORAL,g3_tmoe_s0_1e16,3,11,1822,0.6131,0.7397,0.1266
s0_TEMPORAL,g3_tmoe_s0_1e16,3,12,7790,0.6842,0.7361,0.0518
s0_TEMPORAL,g3_tmoe_s0_1e16,3,13,4534,0.5698,0.7517,0.182
s0_TEMPORAL,g3_tmoe_s0_1e16,3,14,6980,0.6309,0.7721,0.1412
s0_TEMPORAL,g3_tmoe_s0_1e16,3,15,1357,0.7803,0.8152,0.0349
s0_TEMPORAL,g3_tmoe_s0_1e16,3,16,3520,0.6386,0.8227,0.1841
s0_TEMPORAL,g3_tmoe_s0_1e16,3,17,3956,0.5499,0.6265,0.0766
s0_TEMPORAL,g3_tmoe_s0_1e16,3,18,357,0.4707,0.6184,0.1477
s0_TEMPORAL,g3_tmoe_s0_1e16,3,19,1806,0.6222,0.8629,0.2406
s0_TEMPORAL,g3_tmoe_s0_1e16,3,20,11941,0.6625,0.776,0.1135
s0_TEMPORAL,g3_tmoe_s0_1e16,3,21,1319,0.5959,0.7557,0.1599
s0_TEMPORAL,g3_tmoe_s0_1e16,3,22,4777,0.6327,0.8243,0.1916
s0_TEMPORAL,g3_tmoe_s0_1e16,3,23,2065,0.573,0.7356,0.1626
s0_TEMPORAL,g3_tmoe_s0_1e16,3,24,8762,0.5979,0.7044,0.1066
s0_TEMPORAL,g3_tmoe_s0_1e16,3,25,2021,0.6378,0.9073,0.2695
s0_TEMPORAL,g3_tmoe_s0_1e16,3,26,1795,0.6926,0.8208,0.1282
s0_TEMPORAL,g3_tmoe_s0_1e16,3,27,5173,0.7055,0.8134,0.1079
s0_TEMPORAL,g3_tmoe_s0_1e16,3,28,2683,0.7248,0.8181,0.0933
s0_TEMPORAL,g3_tmoe_s0_1e16,3,29,17525,0.5582,0.6663,0.1081
s0_TEMPORAL,g3_tmoe_s0_1e16,3,30,1456,0.7254,0.92,0.1945
s0_TEMPORAL,g3_tmoe_s0_1e16,3,31,2440,0.7348,0.9006,0.1658
s0_TEMPORAL,g3_tmoe_s0_1e16,3,32,1447,0.5955,0.7442,0.1488
s0_TEMPORAL,g3_tmoe_s0_1e16,3,34,2376,0.6482,0.7723,0.1241
s0_TEMPORAL,g3_tmoe_s0_1e16,3,35,1751,0.6218,0.7585,0.1367
s0_TEMPORAL,g3_tmoe_s0_1e16,3,36,1650,0.6052,0.8353,0.23
s0_TEMPORAL,g3_tmoe_s0_1e16,3,37,1550,0.668,0.8543,0.1863
s0_TEMPORAL,g3_tmoe_s0_1e16,3,38,2489,0.631,0.7656,0.1345
s0_TEMPORAL,g3_tmoe_s0_1e16,3,39,3195,0.5939,0.7933,0.1994
s0_TEMPORAL,g3_tmoe_s0_1e16,3,40,4189,0.5612,0.6336,0.0724
s0_TEMPORAL,g3_tmoe_s0_1e16,3,41,957,0.6699,0.8056,0.1356
s0_TEMPORAL,g3_tmoe_s0_1e16,3,42,4448,0.6027,0.7613,0.1586
s0_TEMPORAL,g3_tmoe_s0_1e16,3,43,14426,0.6027,0.6895,0.0868
s0_TEMPORAL,g3_tmoe_s0_1e16,3,44,3063,0.6952,0.8644,0.1692
s0_TEMPORAL,g3_tmoe_s0_1e16,3,45,2923,0.6469,0.7932,0.1463
s0_TEMPORAL,g3_tmoe_s0_1e16,3,46,301,0.7178,0.8413,0.1235
s0_TEMPORAL,g3_tmoe_s0_1e16,3,47,172,0.5012,0.2693,-0.2319
s0_TEMPORAL,g3_tmoe_s0_1e16,3,49,1026,0.5479,0.7491,0.2012
s0_TEMPORAL,g3_tmoe_s0_1e16,3,50,284,0.8999,0.7172,-0.1827
s0_TEMPORAL,g3_tmoe_s0_1e16,3,51,855,0.576,0.7889,0.2129
s0_TEMPORAL,g3_tmoe_s0_1e16,3,52,384,0.5332,0.72,0.1869
s0_TEMPORAL,g3_tmoe_s0_1e16,3,53,150,0.5118,0.584,0.0722
s0_TEMPORAL,g3_tmoe_s0_1e16,3,54,1655,0.6077,0.7583,0.1506
s0_TEMPORAL,g3_tmoe_s0_1e16,3,55,4207,0.6078,0.7209,0.1131
s0_TEMPORAL,g3_tmoe_s0_1e16,3,56,112,0.5866,0.6089,0.0223
s0_TEMPORAL,g3_tmoe_s0_1e16,3,57,7158,0.6179,0.7444,0.1265
s0_TEMPORAL,g3_tmoe_s0_1e16,3,58,382,0.8289,0.7694,-0.0595
s0_TEMPORAL,g3_tmoe_s0_1e16,3,59,4461,0.7043,0.8225,0.1182
s0_TEMPORAL,g3_tmoe_s0_1e16,3,60,2605,0.6077,0.6999,0.0922
s0_TEMPORAL,g3_tmoe_s0_1e16,3,61,380,0.6805,0.895,0.2145
s0_TEMPORAL,g3_tmoe_s0_1e16,3,62,11750,0.6993,0.8303,0.131
s0_TEMPORAL,g3_tmoe_s0_1e16,3,63,2141,0.6071,0.8013,0.1942
s0_TEMPORAL,g3_tmoe_s0_1e16,3,64,4160,0.6402,0.7904,0.1502
s0_TEMPORAL,g3_tmoe_s0_1e16,3,65,9752,0.6425,0.8327,0.1902
s0_TEMPORAL,g3_tmoe_s0_1e16,3,66,373,0.7238,0.7482,0.0245
s0_TEMPORAL,g3_tmoe_s0_1e16,3,67,5528,0.6201,0.7152,0.0951
s0_TEMPORAL,g3_tmoe_s0_1e16,3,68,6773,0.6426,0.786,0.1434
s0_TEMPORAL,g3_tmoe_s0_1e16,3,69,253,0.4239,0.7704,0.3465
s0_TEMPORAL,g3_tmoe_s0_1e16,3,70,3146,0.7502,0.8227,0.0724
s0_TEMPORAL,g3_tmoe_s0_1e16,3,72,264,nan,nan,nan
s0_TEMPORAL,g3_tmoe_s0_1e16,3,73,1582,0.4726,0.4701,-0.0025
s0_TEMPORAL,g3_tmoe_s0_1e16,3,74,6768,0.6578,0.8558,0.198
s0_TEMPORAL,g3_tmoe_s0_1e16,3,75,213,0.5924,0.7036,0.1112
s0_TEMPORAL,g3_tmoe_s0_1e16,3,76,1564,0.662,0.9242,0.2622
s0_TEMPORAL,g3_tmoe_s0_1e16,3,77,3353,0.6405,0.7821,0.1416
s0_TEMPORAL,g3_tmoe_s0_1e16,3,79,7519,0.5451,0.5861,0.0411
s0_TEMPORAL,g3_tmoe_s0_1e16,3,80,4029,0.5448,0.6247,0.0799
s0_TEMPORAL,g3_tmoe_s0_1e16,3,81,1486,0.6686,0.8798,0.2112
s0_TEMPORAL,g3_tmoe_s0_1e16,3,82,4676,0.6418,0.7916,0.1497
s0_TEMPORAL,g3_tmoe_s0_1e16,3,83,2362,0.7222,0.8158,0.0936
s0_TEMPORAL,g3_tmoe_s0_1e16,3,84,2218,0.5604,0.7206,0.1602
s0_TEMPORAL,g3_tmoe_s0_1e16,3,85,16670,0.5322,0.5543,0.0221
s0_TEMPORAL,g3_tmoe_s0_1e16,3,86,9710,0.6875,0.8119,0.1244
s0_TEMPORAL,g3_tmoe_s0_1e16,3,87,1799,0.6401,0.7637,0.1236
s0_TEMPORAL,g3_tmoe_s0_1e16,3,88,129,0.5278,0.1032,-0.4245
s0_TEMPORAL,g3_tmoe_s0_1e16,3,90,9378,0.5993,0.7191,0.1198
s0_TEMPORAL,g3_tmoe_s0_1e16,3,91,246,0.6762,0.9024,0.2262
s0_TEMPORAL,g3_tmoe_s0_1e16,3,92,3383,0.6418,0.7427,0.1009
s0_TEMPORAL,g3_tmoe_s0_1e16,3,94,1117,0.6417,0.7589,0.1171
s0_TEMPORAL,g3_tmoe_s0_1e16,3,95,4206,0.7135,0.8844,0.1709
s0_TEMPORAL,g3_tmoe_s0_1e16,3,96,816,0.6824,0.9136,0.2312
s0_TEMPORAL,g3_tmoe_s0_1e16,3,97,465,0.5907,0.8664,0.2756
s0_TEMPORAL,g3_tmoe_s0_1e16,3,98,3742,0.6451,0.7639,0.1188
s0_TEMPORAL,g3_tmoe_s0_1e16,3,99,2669,0.6168,0.752,0.1352
s0_TEMPORAL,g3_tmoe_s0_1e16,3,101,6847,0.6378,0.7396,0.1019
s0_TEMPORAL,g3_tmoe_s0_1e16,3,102,378,0.6325,0.6934,0.0609
s0_TEMPORAL,g3_tmoe_s0_1e16,3,103,1215,0.5924,0.7479,0.1554
s0_TEMPORAL,g3_tmoe_s0_1e16,3,104,2952,0.6882,0.7827,0.0944
s0_TEMPORAL,g3_tmoe_s0_1e16,3,105,456,0.5514,0.7167,0.1652
s0_TEMPORAL,g3_tmoe_s0_1e16,3,106,8102,0.6663,0.7616,0.0952
s0_TEMPORAL,g3_tmoe_s0_1e16,3,107,1409,0.6113,0.8307,0.2194
s0_TEMPORAL,g3_tmoe_s0_1e16,3,108,12474,0.609,0.7293,0.1203
s0_TEMPORAL,g3_tmoe_s0_1e16,3,109,379,0.6406,0.8585,0.2178
s0_TEMPORAL,g3_tmoe_s0_1e16,3,110,1184,0.6307,0.8545,0.2238
s0_TEMPORAL,g3_tmoe_s0_1e16,3,111,1125,0.702,0.7957,0.0937
s0_TEMPORAL,g3_tmoe_s0_1e16,3,113,345,0.5612,0.631,0.0698
s0_TEMPORAL,g3_tmoe_s0_1e16,3,115,6410,0.5905,0.7786,0.1881
s0_TEMPORAL,g3_tmoe_s0_1e16,3,116,2180,0.6859,0.8329,0.147
s0_TEMPORAL,g3_tmoe_s0_1e16,3,117,2519,0.7537,0.9452,0.1915
s0_TEMPORAL,g3_tmoe_s0_1e16,3,118,124,0.5731,0.7898,0.2167
s0_TEMPORAL,g3_tmoe_s0_1e16,3,120,3084,0.6311,0.7465,0.1154
s0_TEMPORAL,g3_tmoe_s0_1e16,3,121,257,0.6685,0.6713,0.0029
s0_TEMPORAL,g3_tmoe_s0_1e16,3,122,3043,0.707,0.8894,0.1824
